#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
BS_GEYA8N9C	EUR		0.0000	0.0000	0.3093	0.0001	0.6906	7.3688	7.6707	1.5234	4.9435	-0.0387
BS_GFKX8YM0	AFR		0.0000	0.9967	0.0033	0.0000	0.0000	48.0977	-13.0844	-0.1620	2.1315	3.2955
BS_GGNKMKW9	AMR		0.0000	0.0337	0.9663	0.0000	0.0000	12.6023	-6.3588	8.7571	-5.8444	3.1268
BS_GJWAV3E5	AFR		0.0000	0.9975	0.0025	0.0000	0.0000	50.0086	-14.3410	0.9097	3.0630	2.3333
BS_GKFY1GX4	EUR		0.0000	0.0000	0.0413	0.0000	0.9587	-0.2016	12.3029	5.8040	8.3387	3.1053
BS_GKJZGTFS	EUR		0.0000	0.0000	0.0574	0.0000	0.9426	0.4707	10.3454	5.1727	8.3172	1.9438
BS_GKRMQS5W	EUR		0.0000	0.0000	0.0476	0.0000	0.9524	-0.0352	11.7093	4.4589	8.5916	5.2609
BS_GMJP7PN2	AMR		0.0000	0.0087	0.9732	0.0001	0.0179	15.0326	4.2572	2.1828	7.0632	0.2959
BS_GNH80DDG	EUR		0.0000	0.0001	0.0823	0.0071	0.9106	5.2321	6.1274	-3.0005	5.2367	1.5494
BS_GP9W8WG8	EUR		0.0000	0.0000	0.0268	0.0000	0.9732	0.7627	13.5389	5.5731	9.7554	2.4409
BS_GQ8X5D7D	EUR		0.0000	0.0000	0.0332	0.0000	0.9668	2.0233	12.9870	5.5793	9.5909	3.0416
BS_GSF4J5DP	EUR		0.0000	0.0000	0.0406	0.0000	0.9594	6.4001	10.5069	0.5523	9.3812	0.3129
BS_GSKG0MB0	EUR		0.0000	0.0000	0.0957	0.0000	0.9043	2.3880	10.7019	4.0023	6.5439	3.5635
BS_GSTHVZFR	EUR		0.0000	0.0000	0.0586	0.0000	0.9414	-0.1604	10.4511	2.8168	8.5428	2.3086
BS_GTY5J0S4	EAS		0.9984	0.0000	0.0014	0.0002	0.0000	-1.2700	-15.4967	-0.4060	7.7415	0.8059
BS_GVA39GGG	EUR		0.0000	0.0000	0.0375	0.0000	0.9625	1.6182	13.0587	3.5427	9.2417	2.3520
BS_GWFF9E3C	EUR		0.0000	0.0000	0.0744	0.0000	0.9256	1.8204	10.1175	1.9382	8.3496	0.2885
BS_H17P6WH8	EUR		0.0000	0.0000	0.0749	0.0000	0.9251	3.4704	10.8456	3.1957	8.2006	1.7749
BS_H281CW3G	AMR		0.0000	0.0061	0.9939	0.0000	0.0000	-0.2009	-5.5738	10.0577	-9.3599	2.2881
BS_H4KBJDGN	EUR		0.0000	0.0000	0.0450	0.0000	0.9550	1.6101	11.2515	5.5968	9.2333	4.0198
BS_H5KWGC03	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-7.6364	-42.8163	2.1011	7.7797	2.0820
BS_H9813KRS	AMR		0.0000	0.0044	0.7201	0.0028	0.2727	8.6146	2.5113	-1.9078	6.2156	2.3543
BS_HGPJ76NM	EUR		0.0000	0.0000	0.0556	0.0000	0.9444	3.0829	11.8785	3.9437	7.6232	0.7190
BS_HHJZ05XC	EUR		0.0000	0.0000	0.0354	0.0000	0.9646	2.2832	13.0767	4.4412	8.9896	1.3631
BS_HJ7HYZ7N	EUR		0.0000	0.0000	0.0437	0.0000	0.9563	-0.1081	11.5384	5.7686	8.4489	1.4262
BS_HJ99CJ2R	EUR		0.0000	0.0000	0.0453	0.0000	0.9547	1.9605	11.3964	3.7462	9.4348	0.9565
BS_HM2ZG2J7	EUR		0.0000	0.0000	0.0450	0.0000	0.9550	1.5012	11.1390	4.6634	9.3703	2.4465
BS_HMWZ2893	EUR		0.0000	0.0000	0.0357	0.0000	0.9643	2.2387	11.3870	5.0681	10.3626	2.9185
BS_HN0SA3ZK	EUR		0.0000	0.0000	0.0422	0.0000	0.9578	1.1902	11.9234	4.4757	8.8404	0.6181
BS_HNWNZFHA	EUR		0.0000	0.0000	0.0578	0.0000	0.9422	0.4083	10.8060	3.5206	8.3342	1.2614
BS_HP0BWRY0	EUR		0.0000	0.0000	0.0344	0.0000	0.9656	0.7910	12.3982	4.6430	9.5505	2.0849
BS_HQEFFVM1	EUR		0.0000	0.0000	0.0402	0.0000	0.9598	1.5016	12.1632	5.4341	9.1778	3.7057
BS_HS2BZ6T2	EUR		0.0000	0.0000	0.0607	0.0000	0.9393	1.0001	11.3880	5.4068	6.9503	1.7552
BS_HSPX2BV8	EUR		0.0000	0.0000	0.0896	0.0000	0.9104	-0.6471	8.2410	3.8904	7.5043	1.6608
BS_HT2S4SW0	EUR		0.0000	0.0000	0.0608	0.0000	0.9392	3.3157	12.0443	4.5154	7.1504	1.9778
BS_HVCBQ58H	AMR		0.0000	0.0109	0.9891	0.0000	0.0000	0.6715	-10.2062	13.2929	-11.9895	2.5761
BS_HVY3C919	EUR		0.0000	0.0000	0.0641	0.0000	0.9359	3.4249	9.2892	1.9998	9.6387	2.3575
BS_J354PJZN	EUR		0.0000	0.0000	0.0775	0.0000	0.9225	4.0927	10.8204	3.3377	7.7920	1.1808
BS_J4WKRNHA	EUR		0.0000	0.0000	0.0252	0.0000	0.9748	-0.5581	13.2745	6.0578	9.7061	3.1722
BS_J5596HKA	EUR		0.0000	0.0000	0.0344	0.0000	0.9656	-0.6625	10.7942	5.5731	9.8906	3.1972
BS_J6Q1Z24T	EUR		0.0000	0.0000	0.0613	0.0000	0.9387	1.3513	10.0227	3.9838	8.6579	0.6111
BS_J764TSC8	EUR		0.0000	0.0000	0.0632	0.0000	0.9368	1.4735	10.5967	4.0409	8.3454	2.3168
BS_J7EMBT8S	EUR		0.0000	0.0000	0.0452	0.0000	0.9548	2.7705	12.4363	3.8525	8.6322	1.3584
BS_J7WQHJDQ	AFR		0.0000	0.5170	0.4829	0.0000	0.0000	26.4114	-0.2538	2.4039	4.6398	0.9122
BS_J996NDK4	EUR		0.0000	0.0000	0.0563	0.0000	0.9437	1.4208	9.9661	4.8472	8.8464	0.1028
BS_J9M165VZ	EUR		0.0000	0.0000	0.0718	0.0000	0.9282	0.7432	9.0063	2.6741	8.7643	2.0112
BS_J9M42E4M	AMR		0.0000	0.0061	0.9939	0.0000	0.0000	-2.5875	-5.1257	8.4335	-8.5354	0.3325
BS_JAGHHZXH	EUR		0.0000	0.0000	0.0680	0.0000	0.9320	3.3919	11.3192	3.8970	6.9619	0.4741
BS_JDD16DMY	AFR		0.0000	0.9902	0.0098	0.0000	0.0000	44.0915	-10.3263	0.3751	3.3877	2.9804
BS_JEPRW1KE	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	-0.3960	-2.9757	-9.9711	-2.8433	1.8746
BS_JF2EP1G9	AFR		0.0000	0.9961	0.0039	0.0000	0.0000	48.7174	-12.8322	1.3886	1.2628	1.5546
BS_JG0BEXPR	EUR		0.0000	0.0000	0.0519	0.0000	0.9481	0.7458	12.4969	3.7089	7.7178	3.3861
BS_JGTBRH16	EUR		0.0000	0.0000	0.0420	0.0000	0.9580	1.2334	11.9999	3.2744	8.9438	0.1524
BS_JHEHVG4M	EUR		0.0000	0.0000	0.0592	0.0000	0.9408	0.7285	10.9732	4.3892	8.1015	2.1852
BS_JJ593ZW7	EUR		0.0000	0.0000	0.0615	0.0000	0.9385	3.5722	10.8383	4.1400	8.2342	-0.4661
BS_JJNCV530	EUR		0.0000	0.0000	0.0585	0.0000	0.9415	0.5517	11.2575	3.6843	7.7469	1.2612
BS_JN7F983Y	EUR		0.0000	0.0000	0.0454	0.0000	0.9546	0.1494	11.0750	4.7186	8.9369	2.3501
BS_JNFPEM6F	EUR		0.0000	0.0000	0.0506	0.0000	0.9494	-0.0847	12.0539	5.2484	6.4415	3.2734
BS_JNRAKEMV	EUR		0.0000	0.0000	0.0453	0.0000	0.9547	1.6666	11.8870	5.1815	8.5115	1.1218
BS_JQB0CTE7	EUR		0.0000	0.0000	0.1306	0.0000	0.8694	2.2089	8.5639	2.5278	6.7735	1.6054
BS_JQDT3FKQ	EUR		0.0000	0.0000	0.0584	0.0000	0.9416	2.8657	10.8913	1.5633	8.6837	1.2044
BS_JTSWHVNR	EUR		0.0000	0.0000	0.0900	0.0000	0.9100	4.1340	9.9722	3.3528	7.8376	0.6760
BS_JWETX0BH	AMR		0.0001	0.0007	0.9816	0.0004	0.0171	4.9557	1.5790	8.1407	-0.4039	1.6446
BS_JXEQWWJH	EUR		0.0000	0.0000	0.0527	0.0000	0.9473	1.5226	11.9130	3.9340	7.4027	0.8220
BS_JZAENWRM	EUR		0.0000	0.0000	0.0505	0.0000	0.9495	0.4051	12.2930	4.3665	8.0657	3.9841
BS_JZKV3CQ1	EUR		0.0000	0.0000	0.0635	0.0000	0.9365	1.1063	11.3925	5.0662	7.1028	2.3477
BS_K0R1DMA7	EUR		0.0000	0.0000	0.0496	0.0000	0.9504	1.9700	12.0547	4.3723	8.7073	3.3508
BS_K1ZCZDGY	EUR		0.0000	0.0000	0.0346	0.0000	0.9654	-0.9068	12.6989	4.6364	8.7468	2.8518
BS_K2S0JAFS	EUR		0.0000	0.0000	0.0701	0.0000	0.9299	2.7206	9.1509	0.3238	7.6738	0.9858
BS_K33VBFJV	EUR		0.0000	0.0000	0.0310	0.0000	0.9690	0.3166	13.8658	4.9514	8.3084	2.6989
BS_K3N0H305	EUR		0.0000	0.0000	0.1046	0.0000	0.8954	-0.3685	6.4112	5.1254	7.5379	0.1083
BS_K44TMQ9G	EUR		0.0000	0.0000	0.0606	0.0000	0.9394	0.7809	11.1765	3.1591	8.1724	2.0658
BS_K4XGEGW0	EUR		0.0000	0.0000	0.0362	0.0000	0.9638	-0.3885	12.9949	4.5296	7.3545	0.9302
BS_K65XZGKM	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	2.1547	-1.9782	-14.8217	-2.6061	1.3546
BS_K756ZQDR	EUR		0.0000	0.0000	0.0465	0.0000	0.9535	0.6169	11.8438	3.6918	7.7861	-0.0740
BS_K7A7QW76	EUR		0.0000	0.0000	0.0366	0.0000	0.9634	1.0551	10.4659	4.5158	10.4624	1.6329
BS_K7R4CV56	EUR		0.0000	0.0000	0.0742	0.0000	0.9258	0.2867	9.3447	5.0886	7.7617	2.3288
BS_K9NDFNWV	AMR		0.0000	0.0263	0.9730	0.0001	0.0006	14.7444	1.2067	6.4303	0.9198	0.7738
BS_K9TB43R2	EUR		0.0000	0.0000	0.0474	0.0000	0.9526	2.2539	12.2039	3.2902	8.8079	1.5740
BS_KA6B8TG8	EUR		0.0000	0.0000	0.0677	0.0000	0.9323	1.5266	10.9751	4.9975	7.1924	1.7255
BS_KAPQRSFM	EUR		0.0000	0.0000	0.0502	0.0000	0.9498	3.0766	12.1805	1.9960	8.2296	-0.0606
BS_KB57P6YZ	EUR		0.0000	0.0000	0.0476	0.0000	0.9524	0.9794	10.7362	3.9857	9.3345	2.1708
BS_KBM2MTND	EUR		0.0000	0.0000	0.0538	0.0000	0.9462	0.4209	9.9482	5.9645	8.6339	2.1280
BS_KC1C1TZA	EUR		0.0000	0.0000	0.1381	0.0000	0.8618	2.5322	9.0177	2.8890	5.3797	0.9652
BS_KC7HM9HA	EUR		0.0000	0.0000	0.0477	0.0000	0.9523	3.6755	12.9537	4.3665	7.2688	1.3231
BS_KD07YRG3	EUR		0.0000	0.0000	0.0681	0.0000	0.9319	0.3909	10.5681	5.3329	7.5563	4.3047
BS_KF14TKFY	EUR		0.0000	0.0000	0.0758	0.0000	0.9242	2.6776	10.1238	3.0797	8.2990	0.8724
BS_KFFMZDJ0	EUR		0.0000	0.0000	0.0502	0.0000	0.9498	1.1163	11.3762	6.9764	7.4599	0.8287
BS_KFTEJV19	EUR		0.0000	0.0000	0.0295	0.0000	0.9705	-0.0023	13.5425	3.6958	9.7466	5.2542
BS_KGG1WDT8	AMR		0.0000	0.0075	0.9925	0.0000	0.0000	-0.0200	-8.6555	13.2271	-12.3372	1.4115
BS_KKV7WAG3	EUR		0.0000	0.0000	0.0410	0.0000	0.9590	2.2220	11.4903	4.3668	9.1907	-1.4107
BS_KN5FPSJE	EUR		0.0000	0.0000	0.0563	0.0000	0.9437	1.8930	11.6667	3.1878	7.5864	0.5032
BS_KNJ64STQ	EUR		0.0000	0.0000	0.0469	0.0000	0.9531	2.0838	12.9540	3.9887	7.5262	2.3817
BS_KPVPQYD0	EUR		0.0000	0.0000	0.0206	0.0000	0.9794	-0.7680	14.3177	5.7909	9.9526	3.2604
BS_KRYAZ09R	EUR		0.0000	0.0000	0.0447	0.0000	0.9553	1.6960	10.7139	4.4816	9.6682	1.4552
BS_KSFM87N1	EUR		0.0000	0.0000	0.0587	0.0000	0.9413	1.6586	11.8604	3.7800	8.1432	3.4433
BS_KSRKPT4Z	EUR		0.0000	0.0000	0.0301	0.0000	0.9699	0.2141	12.6791	5.7257	9.2195	0.5243
BS_KTKMBKXB	EUR		0.0000	0.0000	0.0684	0.0000	0.9316	0.7722	11.3573	1.5736	7.1444	2.3780
BS_KWQ8A6AJ	EUR		0.0000	0.0000	0.0545	0.0000	0.9455	1.1619	12.1344	3.7096	7.3077	1.9794
BS_KZCXH6EX	EUR		0.0000	0.0000	0.0931	0.0000	0.9069	2.5069	9.1757	3.0587	7.9576	1.8631
BS_M1Q77XK8	AMR		0.0000	0.0055	0.9945	0.0000	0.0000	-0.6587	-12.4451	15.2384	-18.3304	0.6125
BS_M28J7CGM	AFR		0.0000	0.9996	0.0004	0.0000	0.0000	59.0972	-16.6327	-0.6076	1.2951	0.6123
BS_M2D1DQR4	EUR		0.0000	0.0000	0.0422	0.0000	0.9578	0.1049	11.7913	5.8320	8.1135	0.7255
BS_M4KBSYZ2	EUR		0.0000	0.0000	0.0591	0.0000	0.9409	-0.9738	11.0464	6.2927	7.0927	2.5130
BS_M52K86E6	AFR		0.0000	0.9691	0.0309	0.0000	0.0000	40.1588	-8.1761	2.0204	2.7073	1.4806
BS_M5M3BPDH	EUR		0.0000	0.0000	0.0464	0.0000	0.9536	0.5017	12.1050	6.4089	7.7019	2.5073
BS_M5R9Q04Z	EUR		0.0000	0.0000	0.0318	0.0000	0.9682	0.5373	13.2699	3.2207	9.7429	3.6789
BS_M7KYG012	AMR		0.0000	0.0117	0.9883	0.0000	0.0000	3.8537	-5.6380	9.2207	-7.3433	3.2674
BS_M9J949F5	EUR		0.0000	0.0000	0.0594	0.0000	0.9406	0.8490	11.1497	4.3743	8.0319	2.2753
BS_MAZNT95V	EUR		0.0000	0.0001	0.0858	0.0062	0.9080	2.4602	4.3226	-2.3656	5.0063	4.1933
BS_MCFJEQJ9	AMR		0.0000	0.0023	0.9977	0.0000	0.0000	-4.6646	-12.5392	13.0903	-18.2740	2.5905
BS_MCWEQ2PN	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-7.1130	-41.7064	1.8398	8.9859	5.3534
BS_MDHYHEBH	EUR		0.0000	0.0000	0.0443	0.0000	0.9557	1.0476	13.0150	3.1834	8.5937	3.6894
BS_MKGT5WZD	AMR		0.0000	0.0416	0.9548	0.0001	0.0035	17.9814	3.8687	1.3848	6.5103	1.2712
BS_MKSMSB6J	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	1.3982	-3.8329	-14.9364	-3.5957	2.9180
BS_MKYS4YRC	EUR		0.0000	0.0000	0.0410	0.0000	0.9590	-0.5297	11.0750	4.5997	9.1652	1.9124
BS_MN13H3T4	AFR		0.0000	0.9988	0.0012	0.0000	0.0000	54.1088	-13.6501	1.8296	1.4662	3.8596
BS_MN2FX68Z	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-6.1276	-39.6838	-0.4462	5.4018	0.2774
BS_MNF5CN7X	EUR		0.0000	0.0000	0.0472	0.0000	0.9528	1.4143	12.0134	4.7057	8.5118	1.9468
BS_MS9061DG	AMR		0.0001	0.0002	0.8871	0.0003	0.1123	-0.1148	2.8801	5.6000	-0.6031	2.3808
BS_MT98YTT4	EUR		0.0000	0.0000	0.0261	0.0000	0.9739	-0.8454	12.4570	3.0334	10.0249	1.2474
BS_MTA50F0G	AFR		0.0000	0.9998	0.0002	0.0000	0.0000	60.9807	-18.5514	0.6848	-0.1314	2.5809
BS_MTDQBCQK	EUR		0.0000	0.0000	0.0621	0.0000	0.9379	0.4607	10.5619	4.5510	8.1264	3.8362
BS_MVK4CG1G	EUR		0.0000	0.0000	0.0645	0.0000	0.9355	-0.2408	11.0804	5.9568	4.8055	3.2226
BS_MVYA262V	AMR		0.0000	0.0084	0.9916	0.0000	0.0000	-0.7561	-12.5419	13.3012	-15.7505	0.1139
BS_MWV7PRDK	AMR		0.0002	0.0052	0.9931	0.0003	0.0012	2.8251	-1.2641	8.1769	-2.2410	1.7311
BS_N05BJ03T	EUR		0.0000	0.0000	0.0325	0.0000	0.9675	-0.6936	12.7972	5.4902	8.9852	2.9352
BS_N0X0S3JD	EUR		0.0000	0.0000	0.0436	0.0000	0.9564	1.2121	12.6146	3.0536	7.6972	0.5244
BS_N1WCEX2B	AFR		0.0000	0.9959	0.0041	0.0000	0.0000	50.2896	-11.7458	2.0610	4.4572	0.4838
BS_N2A2JA32	EUR		0.0000	0.0000	0.0375	0.0000	0.9625	0.1589	13.1420	4.5341	8.1642	2.6257
BS_N2TDDQ9Y	EUR		0.0000	0.0000	0.0562	0.0000	0.9438	0.3036	10.6439	3.6063	8.5747	2.3527
BS_N4D5BPQP	EUR		0.0000	0.0000	0.0363	0.0000	0.9637	0.4743	12.1845	4.7789	9.2467	1.0417
BS_N559C2Y0	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-5.2524	-36.5820	-2.5513	4.0824	-2.3820
BS_N56BGDK6	AMR		0.0000	0.0024	0.9180	0.0000	0.0795	13.9317	5.2434	1.9558	7.4588	2.6193
BS_N6XWSD15	EUR		0.0000	0.0000	0.0564	0.0000	0.9436	0.4237	11.0140	5.4927	7.9552	2.4114
BS_NAKGZ1F0	EUR		0.0000	0.0000	0.0467	0.0000	0.9533	-0.6617	11.6371	5.0261	8.1671	2.1195
BS_NBM9CPE4	EUR		0.0000	0.0000	0.0393	0.0000	0.9607	1.8161	12.8902	4.3674	8.7285	2.0703
BS_NCF4MJ9S	EUR		0.0000	0.0000	0.0863	0.0000	0.9137	2.0403	10.0535	2.3224	7.8161	1.7603
BS_NF8F99FQ	EUR		0.0000	0.0000	0.0410	0.0000	0.9590	1.2589	10.9175	4.0571	9.8923	1.6035
BS_NFHNG4MV	EAS		0.9712	0.0003	0.0284	0.0001	0.0000	-1.2888	-14.0623	5.1021	6.8104	1.1438
BS_NFTVRVAF	EUR		0.0000	0.0000	0.0791	0.0000	0.9209	1.6823	10.6937	4.0484	6.8947	1.8407
BS_NHEDGJ66	AMR		0.0000	0.0017	0.9975	0.0000	0.0008	-1.4690	0.0393	10.0093	-4.2355	0.3425
BS_NHFB2YJR	EUR		0.0000	0.0000	0.0426	0.0000	0.9574	-0.1521	11.3534	3.7227	9.1437	1.8108
BS_NKJRXAJ1	EUR		0.0000	0.0000	0.0397	0.0000	0.9603	0.5655	12.7567	5.3577	8.3430	2.7005
BS_NKNDVFFR	EUR		0.0000	0.0005	0.3238	0.0032	0.6726	5.4663	4.1325	-1.7384	4.4044	1.5500
BS_NTV9Z7SE	AMR		0.0001	0.0236	0.9746	0.0003	0.0014	12.4928	1.3315	5.1073	0.6474	1.5031
BS_NWXG4ZNS	EUR		0.0000	0.0000	0.1483	0.0000	0.8517	0.1017	7.8613	5.7501	4.7476	1.8324
BS_NY51QX79	EUR		0.0000	0.0000	0.0785	0.0000	0.9215	3.0800	10.2992	1.7679	7.9281	2.1271
BS_NY9MPC8F	EUR		0.0000	0.0000	0.0816	0.0000	0.9184	3.1521	10.9791	2.4339	7.1390	1.4832
BS_P1JY6XK5	AFR		0.0000	0.9978	0.0022	0.0000	0.0000	51.1982	-13.6470	0.4171	2.3607	1.7987
BS_P2QCH2SY	EUR		0.0000	0.0000	0.0404	0.0000	0.9596	-0.3727	11.7053	5.6655	8.7478	3.0097
BS_P3W89XQY	EUR		0.0000	0.0000	0.1073	0.0000	0.8927	1.1376	9.6061	4.3975	5.6191	1.4010
BS_P4Z4YP0P	AMR		0.0000	0.0000	0.9061	0.0001	0.0937	0.0860	4.0805	8.1463	-0.6177	0.5353
BS_P52FTQNA	AFR		0.0000	0.9936	0.0064	0.0000	0.0000	48.2113	-10.9385	3.1765	4.2956	1.7048
BS_P65SHPNZ	EUR		0.0000	0.0000	0.0362	0.0000	0.9638	0.8673	12.7873	4.7157	8.4247	1.0137
BS_P862EP9P	EUR		0.0000	0.0000	0.1146	0.0000	0.8854	2.7079	9.3669	2.3614	6.8335	1.0802
BS_P8AER10J	AMR		0.0000	0.0030	0.9967	0.0000	0.0003	0.2678	-0.9888	8.2488	-5.6442	4.0302
BS_PAYW4RCK	AFR		0.0000	0.6738	0.3262	0.0000	0.0000	28.5818	-2.0274	2.9566	7.1132	3.3008
BS_PC83EJY8	EUR		0.0000	0.0000	0.0705	0.0000	0.9295	4.1110	10.6077	1.9764	8.3960	2.2084
BS_PCKWEEVT	EUR		0.0000	0.0000	0.1018	0.0000	0.8982	2.3234	9.2702	1.4446	7.2599	0.3253
BS_PF6TP3FX	EUR		0.0000	0.0000	0.0285	0.0000	0.9715	-0.3280	14.1663	3.7798	7.9260	2.3175
BS_PF7546KW	AMR		0.0000	0.0070	0.9927	0.0001	0.0002	11.7519	-0.3374	7.0963	-1.2231	1.9778
BS_PFE6M2EW	EUR		0.0000	0.0000	0.0386	0.0000	0.9614	-0.1224	9.6090	5.6521	10.1774	2.5429
BS_PFSB20M7	EUR		0.0000	0.0000	0.0491	0.0000	0.9509	-1.2029	11.0994	5.4333	8.0996	3.4862
BS_PHMN1WB3	AFR		0.0000	0.9970	0.0030	0.0000	0.0000	49.7524	-13.5498	0.8759	2.7270	1.7642
BS_PJK0M1X0	AMR		0.0000	0.3516	0.6483	0.0000	0.0000	23.3366	0.5106	3.4374	7.3638	2.1686
BS_PKKNB5PY	AMR		0.0000	0.0000	0.9385	0.0001	0.0614	3.3778	3.9963	8.8940	-0.8416	3.2402
BS_PN1V5KM9	EUR		0.0000	0.0000	0.1382	0.0000	0.8618	0.1167	7.1415	2.7443	6.6666	2.0370
BS_PQTX4827	EUR		0.0000	0.0000	0.0228	0.0000	0.9772	-1.0112	13.1068	4.2751	10.1573	2.4632
BS_PSAZZC71	AMR		0.0002	0.0354	0.9608	0.0009	0.0027	11.3626	1.0323	4.4392	2.0605	0.3034
BS_PT1DC3ZF	AMR		0.0000	0.0006	0.9994	0.0000	0.0000	-8.7667	-26.1093	21.8184	-35.1307	2.6722
BS_PTYP388A	AMR		0.0000	0.0974	0.8844	0.0051	0.0130	13.7593	1.5866	-1.9347	3.0553	-0.2874
BS_PVJXA07K	EUR		0.0000	0.0000	0.0474	0.0000	0.9526	1.3954	9.7043	4.2081	10.0096	2.0514
BS_PXD19CBF	EUR		0.0000	0.0000	0.0489	0.0000	0.9511	-0.5398	11.0378	4.5704	8.5144	3.0209
BS_PY472W3B	EUR		0.0000	0.0000	0.0540	0.0000	0.9460	2.9524	10.6337	5.0203	9.2275	2.3424
BS_PY51XH82	EUR		0.0000	0.0000	0.0550	0.0000	0.9450	0.6765	10.1700	6.8136	8.1830	0.5384
BS_PZ35809R	EUR		0.0000	0.0000	0.0683	0.0000	0.9317	1.2338	9.9609	2.5975	8.4840	0.2741
BS_PZE7R1WM	EUR		0.0000	0.0000	0.0443	0.0000	0.9557	1.1026	11.8408	5.1212	8.8212	2.5677
BS_Q0T0VAXT	EUR		0.0000	0.0000	0.0872	0.0000	0.9128	2.8993	8.9212	3.9538	8.2698	1.3887
BS_Q14B10B6	AMR		0.0000	0.0033	0.9967	0.0000	0.0000	1.0064	-4.0302	11.5077	-8.8978	-1.0479
BS_Q16PX3HA	AFR		0.0000	0.9885	0.0115	0.0000	0.0000	43.7670	-9.5643	0.4380	3.0704	2.6533
BS_Q1SPJ467	EUR		0.0000	0.0000	0.0917	0.0000	0.9083	1.7879	10.3961	4.2172	6.6465	2.6795
BS_Q2TEFDZ7	EUR		0.0000	0.0000	0.0984	0.0000	0.9016	0.0787	6.8871	5.1290	7.7578	1.2450
BS_Q4NCA4E4	EUR		0.0000	0.0000	0.0546	0.0000	0.9454	2.6360	10.9140	4.7887	8.9405	1.8653
BS_Q5ABAC4M	EUR		0.0000	0.0000	0.0519	0.0000	0.9481	0.4608	12.0058	5.2249	7.8600	3.2436
BS_Q5AH9TH0	EUR		0.0000	0.0000	0.0667	0.0000	0.9333	1.4425	10.9774	3.7454	7.7674	1.6641
BS_Q69BHVQX	AFR		0.0000	0.9973	0.0027	0.0000	0.0000	50.8278	-11.7451	0.0581	1.9598	1.7784
BS_Q6K6BVTF	AFR		0.0000	0.9973	0.0027	0.0000	0.0000	50.2594	-12.7903	0.5110	2.9469	2.5308
BS_Q7NF95N0	EUR		0.0000	0.0000	0.0866	0.0000	0.9134	0.5925	10.6126	4.6188	6.4388	3.3171
BS_Q7R8BT07	AMR		0.0000	0.0120	0.9880	0.0000	0.0000	2.4697	-7.3114	10.5582	-9.3902	2.5728
BS_Q80JX5G6	EUR		0.0000	0.0000	0.0377	0.0000	0.9623	0.1725	11.6651	4.1524	9.5243	2.3111
BS_QEGZ6CYZ	AMR		0.0000	0.0117	0.9882	0.0000	0.0000	8.3616	-3.7067	9.0904	-4.4243	0.2764
BS_QG3PYXB4	EUR		0.0000	0.0000	0.2621	0.0001	0.7378	7.0884	7.1087	1.5663	6.4624	-0.6598
BS_QGEEVNAS	EUR		0.0000	0.0000	0.0542	0.0000	0.9458	2.8971	11.4735	3.9301	8.9555	2.2149
BS_QJ8EE8WP	EUR		0.0000	0.0000	0.0417	0.0000	0.9583	-1.7835	11.7371	4.5198	7.8253	4.1906
BS_QMBK2FV7	EUR		0.0000	0.0000	0.0581	0.0000	0.9419	0.9621	11.1090	6.3993	7.2335	1.3787
BS_QMDRA3VT	EUR		0.0000	0.0000	0.0490	0.0000	0.9510	1.2129	11.2513	4.6105	8.7386	0.6274
BS_QNYDD0TY	EUR		0.0000	0.0000	0.0664	0.0000	0.9336	2.9670	10.5120	1.4643	8.1016	2.4066
BS_QPSQPDR8	AMR		0.0000	0.0071	0.9929	0.0000	0.0000	2.3254	-6.6403	11.6622	-10.5190	0.4060
BS_QSHPVH0P	EUR		0.0000	0.0000	0.0838	0.0000	0.9162	2.2783	9.4743	4.2322	7.9390	2.1975
BS_QTF9SJGP	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	-0.5733	-2.8376	-12.3272	-1.5853	2.2473
BS_QVS9AXGC	EUR		0.0000	0.0000	0.0427	0.0000	0.9573	0.2503	12.6312	4.9469	8.1017	2.8788
BS_QW5QYXGG	EUR		0.0000	0.0000	0.0825	0.0000	0.9175	3.4450	10.3954	3.8304	7.9412	2.3797
BS_QX8PTX5X	EUR		0.0000	0.0000	0.0506	0.0000	0.9494	1.9424	11.8570	3.9988	8.5259	1.6043
BS_QYFY15FA	EUR		0.0000	0.0000	0.0874	0.0000	0.9126	2.5984	10.6807	2.3875	6.7003	1.1851
BS_QYGZMWPC	EUR		0.0000	0.0000	0.0443	0.0000	0.9557	1.5797	10.5425	3.7683	10.0045	2.5241
BS_QYQNZDD8	EUR		0.0000	0.0000	0.0556	0.0000	0.9444	0.9017	11.1816	4.0570	8.3544	1.8510
BS_R035Q020	EUR		0.0000	0.0000	0.0487	0.0000	0.9513	1.3027	12.5408	3.7586	7.4003	1.7701
BS_R0JC16SG	AFR		0.0000	0.9987	0.0013	0.0000	0.0000	51.6581	-16.1996	0.0141	1.6371	3.4725
