#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG03886	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4808	8.6220	20.1494	-6.7720	-3.2811	-0.5026	-0.6545	5.4534	3.1510	-2.3081
HG02513	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4391	43.7732	-0.6120	9.0110	-4.5430	5.1374	-4.9936	7.3254	-0.2652	-1.5363
HG01710	EUR	EUR	0.0000	0.0000	0.0257	0.0000	0.9743	2.9973	-11.5267	-2.9366	8.9261	-1.0266	0.8738	-3.9428	2.1878	3.7195	-3.3520
HG01921	AMR	AMR	0.0000	0.0005	0.9995	0.0000	0.0000	-6.6614	16.0299	-19.1345	-28.1719	2.5017	-1.6297	-6.1294	-1.6315	2.6701	-1.1096
HG03428	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.0583	16.4607	1.3409	1.5056	0.9504	-1.4103	-3.7397	1.9457	0.9479	-2.3434
NA12347	EUR	EUR	0.0000	0.0000	0.0752	0.0000	0.9248	0.2488	-11.1174	-5.5898	8.9519	0.3784	1.8210	-3.5112	2.4185	0.1772	0.0986
HG03625	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9240	1.3997	13.4029	-1.6498	0.7407	0.1229	-1.0296	-0.5671	2.7965	-1.9674
NA20278	AFR	AFR	0.0000	0.8307	0.1693	0.0000	0.0000	31.1164	1.0892	-2.1520	6.6974	-0.9141	3.0542	-3.5637	0.5671	-1.8411	-8.5604
HG01630	EUR	EUR	0.0000	0.0000	0.0767	0.0000	0.9233	2.5144	-11.0527	-5.1645	9.6378	-4.0700	-1.9687	-0.8085	-1.8579	-1.1177	-1.6522
HG03419	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.2959	16.8076	-0.9532	1.5035	0.5970	-0.4610	-4.0968	-0.4633	1.7848	-2.1843
NA19663	AMR	AMR	0.0000	0.0040	0.9960	0.0000	0.0000	2.0662	12.8895	-15.4453	-19.7463	-0.8681	-4.8642	1.9269	-0.0489	-3.6555	-2.9271
HG00479	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9970	44.6965	-1.5165	6.9120	1.9490	1.5749	-6.1256	3.2925	-0.9617	-1.4988
NA21103	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0908	5.3143	18.6073	-4.9438	1.3628	2.0176	-3.9563	2.9796	-2.1931	-0.4449
HG03313	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3969	17.2527	-1.1640	2.1880	0.9667	0.0467	-1.4312	1.9809	-1.1107	-1.2768
HG00731	AMR	AMR	0.0000	0.0001	0.8675	0.0003	0.1321	1.7641	-9.5150	-8.0466	4.7315	-1.8566	0.4490	0.6676	2.0904	-1.5023	-3.0437
NA19037	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	59.2113	15.9565	0.2173	2.8124	-0.2653	1.4172	3.4641	6.6037	1.1240	-3.9900
HG03955	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1193	10.1809	19.8967	-5.8649	1.8585	-2.1469	-2.9562	10.6421	-4.4551	-1.5424
NA12340	EUR	EUR	0.0000	0.0000	0.0274	0.0000	0.9726	1.8255	-12.6053	-4.3546	8.4194	-1.7005	2.1760	-2.0895	7.1797	-0.1969	5.3743
HG03297	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.5207	18.0701	-0.3231	1.6891	-0.0670	1.4928	-3.0263	3.9969	-1.4795	-1.8896
HG01503	EUR	EUR	0.0000	0.0000	0.0142	0.0000	0.9858	0.7459	-13.9276	-4.7754	8.0614	-5.8893	-2.4139	-5.6357	6.1178	-1.3588	0.3732
HG03832	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5075	12.2030	16.9790	-2.5820	2.0613	2.0993	-8.5086	5.3317	1.4861	-2.5293
HG02971	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3644	18.8003	0.4227	2.8933	0.1465	2.6285	-2.2814	5.3299	-0.9649	-5.3452
NA19222	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	64.1864	17.5222	-0.4189	1.3944	1.6425	-1.7452	-3.9677	2.3351	-2.1744	-0.3192
HG03598	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4166	11.2814	16.1414	-1.8747	0.4132	2.5924	3.8026	-0.4412	1.7138	2.5048
HG03563	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.6855	17.5646	-0.2792	1.4174	0.1502	-0.2312	-5.8408	1.8939	0.4869	-0.3383
HG03539	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	58.5464	17.2044	0.1003	2.8922	0.1322	-2.9997	-6.2422	2.5826	0.5628	0.0693
NA19758	AMR	AMR	0.0000	0.0019	0.9981	0.0000	0.0000	-3.8045	15.7495	-16.0169	-24.0526	-1.4890	-3.3711	-5.1408	2.7598	2.9064	-3.5637
HG00530	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0031	42.8697	-3.1536	8.4271	1.6362	0.5838	-3.1813	5.4193	0.8292	-4.6666
NA20810	EUR	EUR	0.0000	0.0000	0.1597	0.0000	0.8403	2.1052	-12.3521	-4.4721	8.7069	-5.0839	-2.1341	3.4040	3.6909	3.4427	-3.6471
NA20896	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.2396	4.9355	18.5354	-5.3462	4.3380	1.0493	-1.9135	-3.6269	-1.5810	1.4919
HG03388	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.9629	17.8449	-0.3711	3.0250	0.6773	0.4501	-1.0120	-1.2726	-0.1355	0.0863
HG02095	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.1769	16.6801	0.0681	1.5523	1.1128	-2.1257	-1.9521	1.4687	1.4356	-3.7401
NA19087	EAS	EAS	0.9993	0.0000	0.0007	0.0000	0.0000	-9.4234	43.9685	-3.0155	5.4162	3.6394	-6.8336	-2.7413	1.9147	-0.3857	-2.4983
HG00611	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2478	44.5646	-4.4316	7.7721	1.4595	0.1043	1.7958	1.6447	-1.5651	-0.4004
HG00475	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.8166	44.1617	-3.1679	6.7735	-0.6754	-0.8162	-2.1337	2.1104	-1.7931	0.3373
NA18570	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7264	44.7887	-3.5081	8.2447	-0.4457	1.6707	-4.6551	4.7814	-0.4132	0.0499
HG00264	EUR	EUR	0.0000	0.0000	0.0031	0.0000	0.9969	1.3226	-13.6391	-6.6734	8.0918	2.6960	-2.0793	-3.1873	2.0890	0.1314	-2.2226
HG01941	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-2.2089	21.0698	-19.0990	-30.7294	3.3873	-0.3390	-4.1361	-0.0959	2.8442	-0.7210
HG00101	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	0.8016	-12.7878	-6.5961	7.6937	0.7970	3.7356	-1.9882	-2.6998	4.6890	-7.7406
HG03511	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3417	17.1734	-1.9972	1.9851	-0.5309	0.9319	-1.6182	2.9864	-1.7551	0.8289
HG02691	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3448	0.3864	11.5773	-0.8956	-0.5929	1.5689	-2.0390	0.9561	2.1068	1.7628
HG00103	EUR	EUR	0.0000	0.0000	0.0239	0.0000	0.9761	0.3244	-10.8162	-5.7736	9.3099	-2.5077	-2.5565	-2.6545	5.2197	-0.3837	-1.6156
HG03817	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5312	9.0737	14.9344	-2.1649	-3.4280	0.2075	-1.4336	1.0033	2.0578	-2.6623
HG00525	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5543	43.0080	-3.0694	8.3791	-0.2558	-1.4767	0.1467	1.6679	0.1841	-0.3026
HG02260	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-5.5209	19.4383	-20.9306	-32.6951	1.0333	-1.9095	-2.9536	1.5477	-2.1077	-2.9588
NA20755	EUR	EUR	0.0000	0.0000	0.0075	0.0000	0.9925	2.9573	-14.1143	-3.4005	10.8272	-6.4021	-1.7367	-0.2340	2.6742	2.0971	-2.1806
HG01619	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	3.6178	-14.8568	-5.6691	10.2257	-1.9444	-1.8254	-4.0480	4.4194	2.0672	0.0670
HG02190	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9892	44.8980	-0.1271	8.3440	-3.9208	4.5107	-3.3927	-0.3002	0.2520	2.5201
HG00126	EUR	EUR	0.0000	0.0000	0.0155	0.0000	0.9845	0.3192	-13.9126	-6.2465	9.8969	0.1364	2.3515	-4.4445	3.9156	-0.3616	-2.0082
HG01871	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.6329	43.2031	0.8341	7.3204	-3.5506	0.7156	-4.9119	2.7506	-1.4759	-3.1456
NA19138	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.4549	16.5813	0.2433	1.1555	1.2522	-3.7192	-2.9182	1.8611	-1.5211	-0.5377
NA18608	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.5518	41.9383	-3.9128	7.3155	5.9148	0.0442	3.0287	2.2742	6.3919	0.6945
HG02624	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.9124	16.9557	0.9645	2.2103	-1.3750	-1.9359	-4.3662	0.0732	1.9370	1.2249
HG04227	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9815	9.6197	21.7860	-2.5458	2.5334	-1.4873	-3.6644	1.1579	-4.7260	-1.2137
NA21112	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9937	4.4230	18.3711	-5.2270	-0.7372	-2.5632	-1.2381	0.6034	0.2986	-0.5073
NA12761	EUR	EUR	0.0000	0.0000	0.0068	0.0000	0.9932	1.8565	-12.4468	-7.0497	10.1532	-0.6296	1.3950	-4.4468	1.1338	-1.0548	4.0929
NA20884	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1081	7.2655	20.3083	-4.9641	-1.0679	-2.4517	-2.3112	-2.9072	-2.3221	1.0872
NA18520	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	64.1841	16.7363	-0.0254	1.3788	0.5488	-1.2306	-0.7016	2.4568	-0.7083	-0.9905
HG03558	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	61.8294	18.6875	0.2172	0.4335	-1.6543	1.2608	-1.2527	-2.0268	0.4711	-0.7629
NA18592	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2296	44.3424	-2.3799	7.1641	0.0400	-1.6297	-2.4895	-0.6357	1.3816	-1.8688
NA20586	EUR	EUR	0.0000	0.0000	0.0035	0.0000	0.9965	2.0244	-14.3675	-4.0529	8.0584	-5.3141	-2.9731	-2.6224	4.2268	1.3807	-4.3766
NA19239	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.1231	18.0042	0.2574	1.3296	1.2313	-0.8839	-4.3331	2.1926	-1.2063	0.1643
NA18949	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6145	42.4360	-1.9596	6.8648	8.2064	-3.7985	-0.5063	1.5453	-0.5292	4.0689
HG03234	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3783	2.4314	15.0410	-1.2473	2.4730	2.1859	-1.8153	3.7695	4.2644	0.1785
HG03259	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	60.9007	16.8474	1.1105	2.0287	-4.7883	-2.4296	-4.7123	4.7649	2.6714	1.6197
NA18622	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9433	43.9101	-1.6828	7.4984	0.7100	-3.8020	-3.5370	0.1923	-2.0841	-1.2000
HG02348	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-5.8589	19.7171	-20.4811	-33.4031	-2.3575	2.9491	2.2456	1.3752	1.2715	-0.5474
NA20502	EUR	EUR	0.0000	0.0000	0.0259	0.0000	0.9741	1.0646	-13.5585	-2.6011	9.6087	-0.3633	-4.2865	0.5890	5.9996	-0.1861	4.1815
HG01256	EUR	AMR	0.0000	0.0000	0.3964	0.0000	0.6035	0.4480	-5.8553	-9.2674	2.1617	-1.7130	-5.0421	-2.7664	3.0596	1.7882	0.5694
HG03451	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.6453	18.8225	-1.0349	3.0733	2.2340	0.1789	-6.0363	0.2532	2.2424	0.0432
NA19735	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	-6.4179	20.2079	-19.8535	-30.4828	3.1871	-0.4381	-2.5480	3.6155	2.4946	-0.3838
NA20532	EUR	EUR	0.0000	0.0000	0.1356	0.0000	0.8644	2.1673	-12.5255	-5.8094	8.9261	-7.7926	0.7621	-1.4153	3.7003	0.8789	1.2565
HG00263	EUR	EUR	0.0000	0.0000	0.0022	0.0000	0.9978	0.3716	-13.0166	-5.7481	8.8261	3.5747	1.0245	0.7084	-4.3544	-2.7096	3.6603
NA21135	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.7784	6.5764	18.7261	-1.4014	1.4071	-1.7181	-6.4537	0.3601	-0.0552	-3.0664
NA20832	EUR	EUR	0.0000	0.0000	0.0662	0.0000	0.9338	1.1528	-12.5858	-4.8956	9.2906	-5.0507	-6.5120	-1.1005	5.0964	0.6996	-1.0540
HG00260	EUR	EUR	0.0000	0.0000	0.0011	0.0000	0.9989	-1.0972	-13.5795	-7.2594	10.2042	3.6317	4.4134	-0.1085	0.5783	-2.7429	-1.9523
HG02271	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-7.0998	25.1465	-23.9006	-39.0274	-0.2097	2.3372	-4.4559	1.2456	0.0389	-3.3079
HG00407	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6426	44.9911	-1.1040	7.5428	1.4207	1.8767	-4.1654	4.8736	-0.6485	-0.6096
NA21108	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1490	2.5788	14.9698	-2.4676	1.7674	-0.2264	0.3195	3.1047	-3.3460	-0.4119
HG03943	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6136	6.6628	18.8701	-4.0788	-2.2941	2.7539	-5.3153	6.7714	3.0279	-3.9460
HG03547	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.7458	17.8306	0.6367	1.5325	0.7469	0.6873	-2.9346	4.3389	1.3462	1.2140
NA20534	EUR	EUR	0.0000	0.0000	0.0227	0.0000	0.9773	-0.3024	-13.0552	-3.6459	8.9712	-4.0466	0.0453	-2.5394	3.5314	-0.6428	4.6970
NA19019	AFR	AFR	0.0000	0.9973	0.0027	0.0000	0.0000	60.8698	17.6933	0.2498	1.8403	-0.0214	3.4169	-1.3364	4.3130	-0.7334	-1.4906
HG01455	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-0.4616	4.9235	-12.8717	-7.7054	-1.5709	0.1396	-5.2440	4.1941	-1.1652	-3.5476
HG00265	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	0.2617	-12.5542	-5.9020	9.9308	1.6866	-1.3865	0.1471	-2.3833	-3.8908	0.8420
HG00346	EUR	EUR	0.0000	0.0000	0.0123	0.0000	0.9877	-0.7258	-8.3409	-5.7051	5.4220	4.2140	5.0647	-0.2356	5.0652	0.7443	-1.5918
HG01204	EUR	AMR	0.0000	0.0000	0.2492	0.0001	0.7506	5.7706	-4.8314	-5.7631	2.1460	-3.3514	-2.1538	-3.0522	3.9615	0.5694	-0.6215
NA12750	EUR	EUR	0.0000	0.0000	0.0089	0.0000	0.9911	0.5967	-12.9365	-5.4485	9.4342	0.1750	3.4013	-6.2953	-0.1770	-3.9155	-6.2262
HG00128	EUR	EUR	0.0000	0.0000	0.0282	0.0000	0.9718	-0.8530	-13.7923	-4.6152	9.4457	-1.0990	-0.7466	-4.2686	-1.3920	-1.3272	-0.5213
HG02006	AMR	AMR	0.0000	0.3922	0.6078	0.0000	0.0000	24.1215	11.1221	-9.3686	-9.8527	-2.3743	-3.8526	0.1541	1.1622	4.0360	-0.6599
NA18498	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.5758	17.8124	0.7888	1.8038	1.4339	1.0539	-2.8241	3.3497	-2.1373	0.1427
NA18526	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9635	44.1969	-3.0155	7.5376	0.2651	-0.4064	-1.6246	8.0495	-0.7303	0.5633
HG02008	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-5.1471	21.1809	-22.4998	-31.0618	-0.4534	0.2703	-4.0596	3.1655	3.6757	-2.3520
HG00344	EUR	EUR	0.0000	0.0000	0.0029	0.0000	0.9971	-1.2509	-9.5101	-5.8405	10.4611	4.6215	4.6853	-1.9678	-1.5958	3.2838	-1.9436
HG01783	EUR	EUR	0.0000	0.0000	0.0010	0.0000	0.9990	2.4725	-11.7250	-3.8710	11.2800	-1.2090	-1.3424	-1.7319	-2.9399	0.5915	0.4415
HG02134	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2578	43.7816	-1.2151	7.8617	-5.3751	0.8771	-2.5057	4.7734	-0.7101	-4.8526
HG03743	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9156	11.3239	22.9914	-6.3093	2.4708	0.1704	-2.6273	-0.3108	3.5191	-1.1523
HG03740	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0950	9.1136	20.4126	-6.1871	0.2514	0.0574	0.6718	3.4602	-4.8067	-2.0875
HG02484	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	57.3567	14.6513	-0.0130	2.0632	1.3934	0.8854	-3.5192	2.9952	-2.5363	-2.4161
HG03016	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6610	7.0786	17.2296	-6.1776	5.2018	2.9688	-5.8467	3.6788	-0.8323	0.4263
HG01939	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-4.8068	16.6796	-21.5201	-29.9901	0.6083	-0.1518	-3.0839	2.2051	1.8794	-1.3384
NA19076	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.9238	42.7750	-1.7695	5.6781	6.2913	-3.3691	-3.0390	2.3217	3.1538	-1.7292
NA12749	EUR	EUR	0.0000	0.0000	0.0068	0.0000	0.9932	0.1121	-12.4620	-5.6583	8.4285	0.5691	4.5975	-0.9499	-2.6455	1.6969	-4.6135
HG04038	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7373	10.4817	19.8786	-3.3635	-5.6114	3.4108	-1.6634	-1.4874	0.4824	-1.1807
NA19012	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.1414	42.6483	-2.9650	4.7395	5.8632	-3.0141	0.9568	2.2675	-1.6066	-4.1913
HG03354	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.6641	18.4708	1.3691	1.2402	0.6510	3.8524	-2.2514	1.2084	1.9120	-0.9030
HG00542	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.6598	45.1051	-0.0283	6.1106	0.2438	-1.2534	-1.6284	4.0445	-1.0327	-0.3028
NA20800	EUR	EUR	0.0000	0.0000	0.0160	0.0000	0.9840	0.7754	-12.0056	-5.1499	10.8963	-4.4879	-4.9962	1.5412	4.3609	-3.8398	-2.7487
NA18595	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.3530	41.8977	-2.8287	8.3300	6.2379	-3.4712	-2.8213	0.8821	3.8869	-1.8683
HG03229	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.6245	4.8600	17.1306	-3.0140	-2.4834	-0.5350	-2.2136	5.8844	-1.4833	-3.5372
HG03300	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.6640	17.1219	-0.3988	2.7089	1.0349	0.5957	1.2618	1.4878	-0.2960	-1.8109
HG02253	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-3.3612	6.3067	-14.8133	-18.1232	-2.6189	1.6932	-2.2129	1.2945	-1.9890	0.1656
NA18566	EAS	EAS	0.9995	0.0000	0.0005	0.0000	0.0000	-7.7847	43.6367	-3.1090	5.9753	1.3925	-1.4877	-1.3633	6.9128	1.0049	-2.8552
HG03571	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.7336	18.2137	0.5892	2.5804	-0.2349	-2.4326	-4.6528	1.2249	0.7635	-0.9114
HG01365	AMR	AMR	0.0234	0.0007	0.9758	0.0001	0.0000	7.5680	2.7001	-8.7601	-4.2847	-0.3205	-3.3602	-3.3609	-0.0643	2.8545	2.2829
HG02555	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	54.7735	15.9225	-1.5796	2.2193	-1.3004	-1.5327	-0.8267	3.4267	2.7000	-0.4186
HG03644	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4255	9.1376	18.7026	-3.9178	-1.5237	0.1275	-3.1777	2.1167	-3.2616	-0.5887
NA19923	AFR	AFR	0.0000	0.8388	0.1612	0.0000	0.0000	38.6726	7.0744	-1.5121	2.4466	1.4870	-0.1437	-3.2848	0.3772	3.9626	-4.7250
HG02223	EUR	EUR	0.0000	0.0000	0.0029	0.0000	0.9971	1.3572	-12.3779	-6.0367	9.2591	-3.5581	1.1692	-3.5596	1.7765	1.6038	-1.5348
HG01808	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7456	43.2527	-1.0637	8.2567	-3.1125	2.6030	-6.5577	5.3031	-1.6472	-1.6417
NA18528	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.0399	41.2346	-2.9505	6.5170	0.3576	-2.3634	-5.1590	-1.6967	2.7050	-1.4404
HG02079	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0571	43.8516	-0.7871	6.8259	-5.6356	2.0029	-1.0854	-1.5052	1.1130	-4.1605
HG00160	EUR	EUR	0.0000	0.0000	0.0006	0.0000	0.9994	-0.2699	-12.2869	-6.4201	10.0450	1.4071	4.2099	-1.5983	-2.7419	1.3642	-2.7059
HG02339	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.0752	15.7659	-0.0657	1.2401	0.3520	-0.0255	-1.7924	2.4478	0.6285	-5.3162
HG01064	AMR	AMR	0.0000	0.0000	0.8498	0.0001	0.1501	10.9531	-5.8418	-5.7125	3.8672	-2.8820	-3.8145	5.1603	-1.0521	-0.1347	1.8360
HG02067	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1921	44.8004	-1.0948	8.4590	-5.7597	5.8192	-0.8077	-0.9706	-0.1160	0.4753
HG01945	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-4.5283	17.3599	-18.6917	-28.9817	0.1990	3.7967	-2.3242	2.6327	0.4148	-0.0158
HG00155	EUR	EUR	0.0000	0.0000	0.0004	0.0000	0.9996	-0.3257	-12.6869	-6.0342	8.3808	1.6088	3.9069	3.3551	1.9243	-3.9782	0.0001
HG00141	EUR	EUR	0.0000	0.0000	0.0038	0.0000	0.9962	-0.3487	-12.6238	-3.5817	8.8724	2.7685	1.9021	-2.6671	-3.3313	-1.9457	-1.0404
HG03007	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6354	11.6050	17.9241	-3.8496	0.2493	2.7715	3.5484	1.7746	4.2627	3.5018
HG00978	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.6952	43.2524	-0.8846	8.9047	-4.2879	3.0591	-0.8344	-1.6890	1.9570	-2.7809
HG03663	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3136	9.2980	19.8275	-2.7168	1.2335	7.2300	-4.7978	4.0198	3.5242	-1.5019
HG01795	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7066	44.4155	-0.9723	8.3530	-5.2857	4.7803	-2.4972	3.5948	-1.5004	-2.4391
HG01620	EUR	EUR	0.0000	0.0000	0.0010	0.0000	0.9990	0.5403	-11.8075	-5.9220	10.5300	-1.6493	-1.9759	1.9654	0.8056	-1.8722	-1.3230
HG02968	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.8610	17.5852	-1.3279	2.2163	-0.5357	-0.0942	0.0163	3.1430	-0.9983	0.7799
NA18853	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.8111	17.7164	0.0195	1.7155	-0.5849	-1.7806	-1.3945	2.3891	3.4670	0.3402
HG00179	EUR	EUR	0.0000	0.0000	0.0022	0.0000	0.9978	-0.5694	-8.3101	-6.5259	9.6245	4.3444	6.9982	-1.3393	5.6775	-0.5425	-0.8848
HG03439	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.5085	17.8151	0.4775	0.9203	0.9812	-1.7256	-3.2541	0.3056	-2.1415	0.0910
HG02594	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.7913	17.5544	0.0224	2.1491	-0.4302	-2.1076	-3.5071	1.6617	0.5729	-3.5527
HG02658	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8464	3.3052	14.5410	-3.4680	0.7482	-0.4692	-1.7807	1.1880	0.9408	0.5222
HG01844	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3502	42.3192	-0.2290	6.9432	-3.6560	1.9905	-3.6528	1.7563	2.4254	-0.6508
HG02072	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1107	43.4230	-1.6995	6.6286	-2.5548	3.7033	-3.9597	3.9970	1.2963	-0.7133
HG01392	AMR	AMR	0.0000	0.0003	0.9993	0.0000	0.0004	10.0929	-1.4058	-8.4362	-1.4477	-1.2256	-0.7804	-7.7248	1.4864	3.3689	-2.8337
HG01705	EUR	EUR	0.0000	0.0000	0.0137	0.0000	0.9863	3.4816	-12.3774	-6.1380	9.9184	-3.0780	-3.5516	0.7072	2.0768	3.1060	-2.4180
NA20814	EUR	EUR	0.0000	0.0000	0.0563	0.0000	0.9437	1.6972	-11.1513	-3.8925	10.2342	-3.6311	-1.5623	-2.1690	1.2454	-1.9290	1.6545
HG04029	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.8582	8.8986	19.6686	-5.8102	-0.2856	4.2914	0.4586	-1.9869	2.1063	0.0478
NA20799	EUR	EUR	0.0000	0.0000	0.0688	0.0000	0.9312	2.9029	-13.1516	-5.6850	10.8195	-2.1274	-5.2428	-2.8257	6.3923	0.8579	-0.4927
HG02715	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	60.6468	17.1919	-0.7511	2.4088	-1.4671	-0.9419	-5.0809	1.1357	2.2943	-0.5012
HG03790	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0284	7.8746	21.7907	-5.0574	-0.5809	0.9161	1.4764	1.2244	6.1567	0.1382
