#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
HG01840	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0075	-43.2819	-1.4850	8.7621	3.5300
HG02724	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1060	-8.0910	17.4350	-5.3159	4.3719
HG01058	AMR	AMR	0.0000	0.0019	0.9981	0.0000	0.0000	7.6168	1.6082	-6.6397	-0.2212	1.1773
HG01791	EUR	EUR	0.0000	0.0000	0.0297	0.0000	0.9703	1.1504	12.5715	-3.4681	8.5953	-1.0617
HG01182	EUR	AMR	0.0005	0.0000	0.3385	0.0000	0.6610	8.1773	3.7030	-7.0467	0.2699	-2.8397
NA19058	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2471	-42.9801	-3.2872	5.2885	-2.5640
HG03742	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9004	-6.9840	19.5198	-5.0873	1.3339
HG00120	EUR	EUR	0.0000	0.0000	0.0015	0.0000	0.9985	0.6967	14.2954	-4.4144	8.9877	2.1033
HG02334	AFR	AFR	0.0000	0.9978	0.0022	0.0000	0.0000	49.3064	-10.5068	-1.5890	3.6397	-1.3004
NA12004	EUR	EUR	0.0000	0.0000	0.0036	0.0000	0.9964	0.5392	12.7078	-3.8952	10.1788	2.3976
HG00451	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9687	-44.9901	-2.1311	6.5704	1.6267
NA18915	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.6139	-18.3979	-1.1720	0.7011	1.9167
HG03836	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2947	-8.9476	18.9426	-4.2265	2.5319
HG01256	EUR	AMR	0.0000	0.0000	0.0282	0.0000	0.9718	0.4206	5.8300	-9.2577	2.2775	1.5998
HG01852	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0383	-43.0372	-0.3919	8.7886	5.5367
HG01606	EUR	EUR	0.0000	0.0000	0.0018	0.0000	0.9982	2.8147	12.1088	-5.2009	9.9122	-0.0591
HG02277	AMR	AMR	0.0000	0.0011	0.9989	0.0000	0.0000	-5.9190	-15.3868	-18.3050	-24.0006	-1.0220
HG00693	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9142	-44.8266	-2.1621	8.5823	2.6781
HG01863	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0887	-44.8262	-1.1372	6.8029	9.7027
HG02292	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	-8.3132	-20.2077	-22.8661	-34.3443	1.8227
HG03229	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.6293	-4.8994	16.9789	-3.0319	-1.5248
HG02079	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0468	-43.8313	-0.9070	6.7130	6.1035
HG03511	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3608	-17.2354	-2.1093	1.7679	-1.2122
HG01277	AMR	AMR	0.0000	0.0027	0.9973	0.0001	0.0000	-2.8466	-2.6786	-12.8141	-8.1523	2.5712
HG02557	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	58.9897	-15.9143	-0.2116	1.6384	0.8237
HG02860	AFR	AFR	0.0000	0.9967	0.0033	0.0000	0.0000	60.1293	-17.2461	-0.5288	0.7291	1.8522
HG03490	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.9598	-0.5138	14.1585	-1.9385	0.0852
HG00625	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6240	-45.4168	-0.7892	8.4488	2.6038
HG01578	AMR	AMR	0.0000	0.0026	0.9974	0.0000	0.0000	-3.6028	-10.7285	-16.7621	-20.2130	4.4996
HG02652	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1002	-1.9451	13.3843	-3.7833	-2.0166
HG03057	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.5532	-17.9428	-0.3824	0.8706	0.1405
NA18502	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.7934	-16.9455	-0.3795	2.0317	1.0195
HG02111	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	58.5038	-15.4938	-1.3889	3.9188	0.7828
NA21106	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1558	-8.5187	18.5038	-5.1305	3.3575
HG03009	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1113	-12.1279	16.5934	-3.9006	2.0494
HG02390	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5904	-43.0292	-1.0836	6.8352	9.7160
NA18748	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8631	-44.4799	-2.3257	9.6559	2.7384
NA18507	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.0428	-18.0014	-0.2769	1.1861	1.0009
HG02153	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9443	-43.6455	-0.6864	8.0258	3.2195
NA19731	AMR	AMR	0.0000	0.0006	0.9994	0.0000	0.0000	-8.0780	-24.8252	-21.3558	-35.3093	-0.5994
HG02427	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	56.6143	-14.7709	-1.5374	2.1015	2.7213
HG02494	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7137	-5.4939	11.4417	-1.4232	0.2800
HG04003	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.3747	-6.1304	16.2606	-3.6936	5.0616
HG00759	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5002	-46.2601	-0.3654	8.1682	4.6210
HG03782	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7623	-7.3168	20.5580	-4.0237	0.8779
NA19084	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.2080	-43.3539	-4.1906	6.7141	-4.1944
HG01632	EUR	EUR	0.0000	0.0000	0.0074	0.0000	0.9926	2.2058	12.7692	-5.2423	11.1719	1.7897
HG01973	AMR	AMR	0.0000	0.0016	0.9984	0.0000	0.0000	-5.3322	-19.2507	-21.6668	-31.6948	1.6058
HG02375	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1984	-44.2934	-1.0986	8.7798	9.2267
HG01868	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4543	-42.4024	0.2738	6.9970	7.3453
NA18548	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4673	-42.7813	-3.0741	6.9543	2.5892
NA19467	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	57.5234	-15.9598	0.3194	1.6105	0.3786
HG01200	AMR	AMR	0.0000	0.0004	0.9974	0.0000	0.0022	2.6229	8.7959	-6.2589	4.7391	4.0915
HG01779	EUR	EUR	0.0000	0.0000	0.0327	0.0000	0.9673	2.3484	12.9304	-5.5712	11.7401	0.3912
HG03343	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.6090	-19.1033	1.1016	1.9828	1.3672
HG02603	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4317	-1.0585	15.4571	-2.7672	-0.9467
NA19347	AFR	AFR	0.0000	0.9974	0.0026	0.0000	0.0000	59.0186	-17.4335	-0.5127	1.0713	0.9828
HG00263	EUR	EUR	0.0000	0.0000	0.0023	0.0000	0.9977	0.4032	12.9891	-5.9581	8.8802	1.8243
HG03642	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4366	-10.5002	21.0317	-3.0227	1.8136
NA11829	EUR	EUR	0.0000	0.0000	0.0436	0.0000	0.9564	0.9333	14.3414	-5.3542	9.0036	-1.4496
NA18591	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.1738	-45.1762	-4.3887	7.8256	0.3396
HG03072	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.1559	-16.7430	-1.0652	0.9925	3.5615
NA19378	AFR	AFR	0.0000	0.9966	0.0034	0.0000	0.0000	60.6727	-16.7812	-0.1742	2.2903	2.0698
HG04018	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2929	-6.1976	19.6742	-2.9711	3.8195
HG02233	EUR	EUR	0.0000	0.0000	0.0067	0.0000	0.9933	1.0643	12.4529	-6.0304	10.2227	4.5464
HG02337	AFR	AFR	0.0000	0.9959	0.0041	0.0000	0.0000	53.9598	-15.0125	-0.9340	1.5211	3.4771
NA19184	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	62.4916	-18.7340	-0.2690	0.4948	2.9316
HG00281	EUR	EUR	0.0000	0.0000	0.0177	0.0000	0.9823	-1.0529	8.3271	-8.2947	7.4087	-5.0374
NA19102	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3038	-16.8327	0.3813	1.8602	-1.5401
HG02166	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2574	-44.0946	-1.4248	9.1982	5.4902
NA20756	EUR	EUR	0.0000	0.0000	0.0029	0.0000	0.9971	2.8579	10.9185	-2.7160	9.4296	-0.6686
HG01883	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	53.4917	-13.2128	-0.3254	1.6120	2.3412
HG01596	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9068	-43.2657	-1.1146	7.9184	5.0894
NA20518	EUR	EUR	0.0000	0.0000	0.0702	0.0000	0.9298	2.2419	11.5943	-3.9061	7.5864	4.5821
HG00409	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9368	-46.3970	-3.8461	7.4877	3.2087
HG02489	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	55.2641	-14.9990	-0.4800	1.9103	5.0006
HG02490	SAS	SAS	0.0027	0.0000	0.0001	0.9970	0.0002	0.3055	-1.6244	12.9765	-0.0289	5.2361
HG04076	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.3237	-8.1870	19.0399	-3.6281	2.0717
HG03963	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9230	-8.4101	17.9084	-4.9568	-0.2398
HG00107	EUR	EUR	0.0000	0.0000	0.0244	0.0000	0.9755	-1.0184	13.7264	-7.0517	10.1808	2.5150
NA18528	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.0495	-41.2898	-3.0931	6.4750	-1.7296
HG04164	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1458	-10.9033	16.9361	-4.1867	-3.4458
HG02116	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.1694	-42.6674	-1.6592	8.6362	9.1618
HG03163	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.9055	-17.9602	0.2710	2.1608	1.7640
NA20827	EUR	EUR	0.0000	0.0000	0.0020	0.0000	0.9980	2.1849	12.7250	-4.1169	10.0720	3.6552
HG01927	AMR	AMR	0.0000	0.0135	0.9865	0.0000	0.0000	-8.7559	-22.1407	-22.6889	-36.9663	-0.6805
HG01402	EUR	AMR	0.0001	0.0000	0.2423	0.0000	0.7576	10.2957	1.5529	-7.3171	-1.7715	2.1201
HG03271	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.9719	-18.2786	-0.2322	1.9710	1.2847
HG00356	EUR	EUR	0.0000	0.0000	0.0094	0.0000	0.9906	-1.0983	9.5733	-6.0242	9.4551	-5.6951
HG03063	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.3603	-17.7125	-0.4595	-0.5021	0.7567
HG03693	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1871	-9.9510	18.9602	-5.2050	-0.0515
NA18618	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4915	-42.3958	-3.2027	5.7080	-1.2368
NA20755	EUR	EUR	0.0000	0.0000	0.0267	0.0000	0.9733	3.0561	14.0679	-3.5727	10.6808	5.8811
HG03084	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.1999	-17.6124	-0.1260	0.3856	0.4699
HG02817	AFR	AFR	0.0000	0.9984	0.0016	0.0000	0.0000	60.0203	-17.1368	0.0045	3.0734	0.9265
NA21099	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3940	-5.2617	17.5091	-3.2473	0.6219
HG03830	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6644	-14.1500	15.5116	-1.3903	-0.4505
HG02020	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0202	-42.8182	-0.9273	8.0487	5.1062
NA20516	EUR	EUR	0.0000	0.0000	0.0364	0.0000	0.9636	-0.0634	13.3226	-3.5860	9.4926	3.3404
HG03238	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3667	1.3385	11.0624	-2.2357	0.7556
NA12489	EUR	EUR	0.0000	0.0000	0.0016	0.0000	0.9984	-0.9311	14.3488	-4.6799	9.1542	-3.0909
HG04162	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.3164	-13.0912	16.5623	-3.2612	0.6463
HG02768	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.4465	-17.5680	0.9610	1.4343	2.2606
NA20845	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1732	-4.4336	16.1138	-3.2349	1.5265
NA19466	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	57.8960	-16.7912	0.0382	1.2926	1.9707
HG03195	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.9719	-18.6249	-0.1532	1.7977	3.3560
HG04038	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8102	-10.5381	19.7100	-3.0654	-2.5030
HG02355	EAS	EAS	0.9997	0.0000	0.0003	0.0000	0.0000	-8.2714	-45.8272	-0.1647	8.8963	5.4460
NA12413	EUR	EUR	0.0000	0.0000	0.0015	0.0000	0.9985	-1.1531	12.6546	-6.8077	9.7041	0.9265
HG03515	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	63.2352	-18.2047	-0.1303	0.6308	5.3682
NA18597	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4419	-43.1185	-4.2534	7.3146	-4.6657
HG01168	EUR	AMR	0.0000	0.0000	0.0336	0.0000	0.9664	2.1393	8.1395	-4.4554	6.0634	1.8290
NA19020	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	60.8323	-15.7953	0.7521	3.9653	-1.8600
NA19922	AFR	AFR	0.0000	0.9781	0.0219	0.0000	0.0000	45.1788	-9.0928	-0.8726	2.7693	-1.9079
NA12155	EUR	EUR	0.0000	0.0000	0.1098	0.0000	0.8902	0.6629	13.6174	-5.8339	9.7071	3.8159
HG03520	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	61.8743	-18.5529	0.5573	1.6332	2.3644
HG02586	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	60.7262	-17.3620	0.5872	1.9857	1.0317
HG00148	EUR	EUR	0.0000	0.0000	0.0393	0.0000	0.9607	1.2533	12.6791	-5.8305	8.4540	1.2366
HG02318	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	59.1213	-17.2722	-0.2768	2.5166	2.1396
HG02502	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	52.0472	-12.7633	-1.0689	2.9790	2.0489
HG03711	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2882	-7.6518	20.0138	-4.5083	-3.5662
NA19711	AFR	AFR	0.0000	0.9936	0.0064	0.0000	0.0000	53.7431	-13.3078	-1.5028	2.4374	-0.5068
HG00684	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6847	-45.2674	-3.4022	7.5506	0.5306
HG03616	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4335	-10.4426	14.7125	-2.3900	-1.2154
HG00129	EUR	EUR	0.0000	0.0000	0.0075	0.0000	0.9925	0.2424	14.1083	-5.4466	9.0941	-1.9140
HG02772	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.7041	-17.6066	0.3236	1.8165	2.5392
HG03681	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5222	-7.4960	19.9989	-4.6443	-0.7192
NA18572	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9008	-45.5779	-3.7974	6.5770	-4.4249
HG01398	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	9.6153	1.6129	-8.5712	-0.3199	0.0883
HG01861	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5630	-42.6524	-0.0335	5.7520	4.1986
HG03874	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4802	-7.1976	18.7714	-1.9488	0.4080
NA18981	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9945	-43.1108	-2.6221	5.7936	-1.1263
NA19238	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	62.4474	-16.9143	-0.4178	1.8999	1.4787
NA18622	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9615	-43.9728	-1.7321	7.4721	-1.7441
NA19457	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	59.6321	-17.9962	0.1966	1.2761	2.1552
HG03172	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	63.3010	-16.7624	-0.5609	1.4223	1.4837
HG02771	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.5984	-17.8077	0.0583	1.5522	0.8960
NA20533	EUR	EUR	0.0000	0.0000	0.0032	0.0000	0.9968	2.1643	12.9472	-1.9478	8.6808	2.9780
HG01933	AMR	AMR	0.0000	0.0015	0.9985	0.0000	0.0000	2.1553	-16.6180	-17.2776	-24.1074	-1.5027
HG00559	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1023	-44.8339	-2.3789	6.7117	-0.6649
NA12286	EUR	EUR	0.0000	0.0000	0.0123	0.0000	0.9877	-0.7137	12.8730	-5.9224	9.4650	0.7349
HG00332	EUR	EUR	0.0000	0.0000	0.0115	0.0000	0.9885	-0.7353	7.7245	-4.6422	8.6287	-0.1075
HG01464	AMR	AMR	0.0000	0.0159	0.9840	0.0001	0.0000	11.3845	-4.2383	-10.5274	-7.0174	1.5370
HG01766	EUR	EUR	0.0000	0.0000	0.0033	0.0000	0.9967	1.8367	12.5525	-6.1245	9.1944	0.3299
NA21133	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3734	-6.1661	17.8022	-7.3825	0.4646
NA19307	AFR	AFR	0.0000	0.9971	0.0029	0.0000	0.0000	58.4671	-15.6952	0.8129	2.0582	-0.3186
NA18543	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0767	-45.0973	-1.9665	9.3639	-0.5375
HG02501	AFR	AFR	0.0000	0.9970	0.0030	0.0000	0.0000	50.3368	-10.5742	-1.0299	3.2692	-0.8151
NA19661	AMR	AMR	0.0000	0.0008	0.9992	0.0000	0.0000	0.3279	-8.5798	-12.2317	-12.9516	-3.0805
HG04096	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4330	-5.4480	23.0666	-4.7700	1.2591
HG03295	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.4342	-18.9641	0.5595	0.9025	-0.0331
HG02780	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1385	-6.6827	17.3479	-4.1947	1.8219
NA19625	AFR	AFR	0.0000	0.9435	0.0565	0.0000	0.0000	39.3475	-17.9099	-4.0776	-5.6290	3.8489
HG01414	AMR	AMR	0.0000	0.0010	0.9980	0.0002	0.0007	9.1790	2.3350	-7.4823	1.1362	-0.1727
HG02088	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.6292	-44.8715	-0.7157	8.4247	5.0482
HG03817	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5414	-9.0832	14.6675	-2.2821	0.1795
NA19075	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5190	-42.8321	-2.3968	7.5480	-5.3762
HG03713	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.7756	-3.8752	16.9499	-2.1963	0.6464
NA18909	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.8791	-18.2799	0.3663	1.8974	-0.3126
HG00551	AMR	AMR	0.0000	0.0003	0.9991	0.0004	0.0002	6.0611	5.7107	-7.4527	1.8776	1.6807
HG02546	AFR	AFR	0.0000	0.9976	0.0024	0.0000	0.0000	59.2296	-16.4541	-0.3049	1.5417	-0.3214
NA20870	SAS	SAS	0.0000	0.0010	0.0003	0.9921	0.0065	2.3309	1.9945	11.5580	-2.1609	-1.3512
HG03745	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2217	-8.1766	21.2697	-4.3078	2.7210
HG02789	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.7530	-7.7177	18.1193	-3.1681	1.7377
HG01051	AMR	AMR	0.0000	0.0200	0.9797	0.0000	0.0003	12.9297	-1.0588	-8.5729	-0.3712	0.8088
NA18990	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9095	-44.2959	-2.2840	6.1298	-2.6773
NA19316	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	57.5988	-17.4228	0.1383	2.6635	1.0964
NA20896	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.2786	-4.9258	18.4468	-5.5012	-0.5436
HG02696	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9444	-4.2080	15.2066	-3.9505	1.6397
NA19093	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	63.5159	-17.2159	-0.1115	2.9048	-2.1379
NA20517	EUR	EUR	0.0000	0.0000	0.0013	0.0000	0.9987	2.0986	13.4699	-4.3415	9.6356	3.1689
HG02922	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.6727	-16.8316	-1.0648	1.0170	3.1277
NA18879	AFR	AFR	0.0000	0.9979	0.0021	0.0000	0.0000	62.9090	-16.7708	-1.2057	2.2215	2.7564
NA19732	AMR	AMR	0.0000	0.0014	0.9986	0.0000	0.0000	-7.0492	-24.7566	-21.1696	-35.8544	-1.6567
HG02594	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	60.8497	-17.6121	-0.0631	1.9480	1.3108
HG02142	EAS	EAS	0.9895	0.0000	0.0105	0.0000	0.0000	-8.0112	-38.6779	-1.0669	6.9003	1.7274
NA18858	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	61.2815	-18.2157	0.6990	1.6274	2.8322
NA19054	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9011	-42.1832	-3.5091	5.7360	-5.1083
NA19096	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.3072	-17.1550	0.3454	0.3910	2.4245
HG02496	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	58.4944	-13.7877	-0.6714	2.6788	2.7135
HG02339	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	62.1277	-15.7740	-0.1876	1.2432	-0.6098
HG01776	EUR	EUR	0.0000	0.0000	0.0028	0.0000	0.9972	0.5610	10.5529	-5.3354	9.0686	3.5111
HG02028	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3131	-43.1509	-1.6820	9.3800	4.1167
NA07056	EUR	EUR	0.0000	0.0000	0.0169	0.0000	0.9831	0.8704	12.8694	-3.9630	8.4331	0.0006
NA19921	AFR	AFR	0.0000	0.6999	0.3001	0.0000	0.0000	33.3689	-9.8978	-3.0579	1.6025	0.3409
HG02220	EUR	EUR	0.0000	0.0000	0.0051	0.0000	0.9949	0.9689	12.8895	-3.0973	8.8597	-0.3895
NA21111	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2177	-4.5203	20.4426	-7.5752	2.4846
HG00881	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7017	-44.7066	-0.4872	10.3155	7.1178
HG02317	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	58.3078	-15.2461	1.0994	2.6509	0.6650
NA12718	EUR	EUR	0.0000	0.0000	0.0082	0.0000	0.9918	-0.5983	13.1120	-5.6708	8.7172	1.1932
NA20894	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3764	-5.4765	18.0325	-1.7087	2.5676
HG01757	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	0.7505	11.0534	-3.9592	10.1821	-1.6214
NA12830	EUR	EUR	0.0000	0.0000	0.0058	0.0000	0.9942	0.6427	12.1404	-6.3176	8.0453	3.4801
HG03446	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.4926	-17.6580	-1.0734	1.0691	1.0363
HG00272	EUR	EUR	0.0000	0.0000	0.0041	0.0000	0.9959	-2.1736	6.0077	-5.8231	8.4034	-3.4430
HG02107	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.5789	-17.1745	0.0866	1.0684	-0.0127
HG03755	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1943	-8.1864	18.3028	-4.7541	-3.8763
NA18994	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5743	-43.3097	-2.1473	5.8278	-4.8187
HG01356	AMR	AMR	0.0001	0.0020	0.9977	0.0000	0.0003	3.2622	2.6468	-9.8904	-3.6719	3.8971
HG01029	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1902	-44.6405	-1.4089	7.4198	5.3810
HG01174	AMR	AMR	0.0000	0.0000	0.6405	0.0000	0.3595	3.6872	6.0406	-5.8127	3.8411	1.9375
NA12400	EUR	EUR	0.0000	0.0000	0.1101	0.0000	0.8898	0.3829	13.5989	-4.7725	9.5231	1.6100
NA21125	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7133	-4.7626	18.6204	-3.7739	-3.2512
NA18595	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-9.3219	-41.9236	-3.0619	7.9781	-5.4171
NA12828	EUR	EUR	0.0000	0.0000	0.0399	0.0000	0.9601	-1.4155	12.0074	-4.6835	7.0634	4.0388
HG00766	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0428	-44.2308	-1.3251	10.2004	3.5354
HG03054	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	62.9637	-16.5999	-1.6294	0.2637	1.3188
HG03736	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0377	-8.3167	20.9125	-2.3831	-1.3880
HG02655	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6616	0.1787	11.1610	-2.8427	-0.0115
HG02025	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7362	-43.5005	-3.1872	8.6634	6.7947
HG03864	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6796	-7.9486	18.8138	-5.1291	0.7176
NA20511	EUR	EUR	0.0000	0.0000	0.0059	0.0000	0.9941	2.0356	12.7306	-4.2027	8.0597	3.6306
