#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
NA11840	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1443	0.2588	0.0000	0.0000	0.0054	0.0000	0.0060	0.0000	0.2874	0.0000	0.0000	0.0000	0.1734	0.0000	0.1243	0.0000	0.0000	0.5748	-11.7525	-3.6326	-8.6746	-2.4563
HG02700	PJL	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0094	0.0004	0.0002	0.1776	0.0000	0.0000	0.0000	0.0000	0.0019	0.0024	0.0000	0.0000	0.0000	0.0012	0.8038	0.0002	0.0028	0.0000	-1.9192	2.5497	11.7049	0.9076	-1.3995
NA12812	IBS	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.0000	0.1165	0.2747	0.0000	0.0000	0.0284	0.0000	0.1345	0.0000	0.1320	0.0000	0.0000	0.0000	0.2056	0.0000	0.1054	0.0000	0.0000	0.0713	-13.0513	-4.7480	-10.6310	-3.3629
HG01790	FIN	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.1828	0.1245	0.0003	0.0000	0.0038	0.0000	0.0153	0.0000	0.3042	0.0000	0.0000	0.0000	0.1739	0.0159	0.1788	0.0000	0.0000	-0.7769	-11.9360	-3.7895	-7.8494	-1.8399
HG01865	KHV	KHV	0.0358	0.5072	0.0943	0.0000	0.3624	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	6.3909	44.1521	-1.8552	-7.8954	3.7080
NA12342	TSI	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0048	0.0000	0.1167	0.2321	0.0000	0.0000	0.0608	0.0000	0.0752	0.0000	0.0863	0.0000	0.0000	0.0000	0.3078	0.0002	0.1160	0.0000	0.0000	-1.3596	-12.9767	-5.4485	-8.8381	-1.2328
NA20882	GIH	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1490	0.0000	0.0000	0.3032	0.0000	0.0000	0.0000	0.0000	0.0783	0.0000	0.0000	0.0000	0.0000	0.0000	0.2849	0.0000	0.1846	0.0000	-0.8932	1.3543	13.0060	1.9728	-6.2725
NA20863	STU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2547	0.0000	0.0000	0.1704	0.0000	0.0000	0.0000	0.0000	0.0562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0623	0.0000	0.4563	0.0000	-1.7938	4.4070	18.4829	4.4952	2.3059
HG01133	PUR	CLM	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0346	0.0000	0.0161	0.0410	0.0000	0.0001	0.1973	0.0000	0.6210	0.0000	0.0518	0.0000	0.0000	0.0000	0.0259	0.0000	0.0122	0.0000	0.0000	-1.7978	-5.9699	-6.7426	-2.3960	2.8674
HG01515	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.1458	0.3738	0.0000	0.0000	0.0016	0.0000	0.0061	0.0000	0.1695	0.0000	0.0000	0.0000	0.1740	0.0000	0.1291	0.0000	0.0000	-0.3308	-14.7324	-6.2535	-10.3899	2.6212
HG03604	BEB	BEB	0.0000	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0000	0.1548	0.0000	0.0000	0.0887	0.0000	0.0000	0.0000	0.0000	0.4602	0.0000	0.0002	0.0000	0.0000	0.0000	0.0536	0.0000	0.2421	0.0000	-1.5728	11.7676	16.7318	4.2750	0.1737
NA20505	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.1298	0.3586	0.0000	0.0000	0.0043	0.0000	0.0070	0.0000	0.0516	0.0000	0.0000	0.0000	0.3130	0.0000	0.1355	0.0000	0.0000	-2.0603	-13.2678	-4.1036	-9.1751	1.1684
NA19448	GWD	LWK	0.0000	0.0000	0.0000	0.0617	0.0000	0.0965	0.2334	0.0000	0.0000	0.0000	0.0000	0.0000	0.2055	0.0001	0.1740	0.0006	0.0000	0.0000	0.0001	0.1009	0.1272	0.0000	0.0000	0.0000	0.0000	0.0000	-59.7282	16.1733	-1.0881	-1.6230	-1.5728
HG03817	STU	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2132	0.0000	0.0000	0.1807	0.0000	0.0000	0.0000	0.0000	0.1662	0.0000	0.0000	0.0000	0.0000	0.0000	0.1105	0.0000	0.3295	0.0000	-0.5176	9.0707	14.9414	2.2714	-3.7368
HG01444	CLM	CLM	0.0000	0.0000	0.0000	0.0058	0.0000	0.0000	0.0000	0.1795	0.0000	0.0000	0.0000	0.0000	0.0001	0.5876	0.0000	0.2157	0.0000	0.0012	0.0100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-6.0506	2.6265	-10.6045	5.6949	-0.1269
HG01359	CLM	CLM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0796	0.0000	0.0005	0.0001	0.0000	0.0000	0.4938	0.0000	0.3800	0.0000	0.0441	0.0012	0.0000	0.0000	0.0002	0.0000	0.0004	0.0000	0.0000	-1.9746	0.8686	-9.8592	3.3337	-4.4288
NA19726	PEL	MXL	0.0000	0.0000	0.0000	0.0061	0.0000	0.0000	0.0000	0.3903	0.0000	0.0000	0.0000	0.0000	0.0000	0.0357	0.0000	0.0000	0.0000	0.0000	0.5680	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7848	11.3811	-15.0674	19.1903	1.8195
NA18530	KHV	CHB	0.0349	0.6423	0.0767	0.0000	0.2376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0073	7.2465	44.8981	-2.5253	-6.6182	-4.4426
NA18881	ESN	YRI	0.0000	0.0000	0.0000	0.0069	0.0000	0.2243	0.1502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0418	0.0000	0.0971	0.0000	0.0000	0.0000	0.0000	0.1698	0.3097	0.0000	0.0000	0.0000	0.0000	0.0000	-62.7207	17.1707	0.9250	-2.0641	-2.1918
HG00378	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.0245	0.0098	0.0000	0.0000	0.0023	0.0000	0.0010	0.0000	0.9342	0.0000	0.0000	0.0000	0.0054	0.0000	0.0224	0.0000	0.0000	0.8638	-9.5762	-6.8350	-8.0138	-3.5585
HG01248	IBS	PUR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.1372	0.2498	0.0000	0.0000	0.0125	0.0000	0.0671	0.0000	0.1753	0.0000	0.0000	0.0000	0.2253	0.0005	0.1311	0.0000	0.0000	-6.9104	-5.2536	-6.0301	-2.7428	1.1584
HG04182	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.6790	0.0000	0.0000	0.0000	0.0000	0.0000	0.0544	0.0000	0.1558	0.0000	-0.1849	12.1879	19.0449	1.9218	-1.0097
HG02182	KHV	CDX	0.0035	0.5757	0.0233	0.0000	0.3963	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3684	44.6729	-2.3793	-8.5960	2.6984
HG03899	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3269	0.0000	0.0000	0.1366	0.0000	0.0000	0.0000	0.0000	0.0611	0.0000	0.0000	0.0000	0.0000	0.0000	0.0362	0.0000	0.4391	0.0000	-0.6723	7.6826	18.2352	4.4089	-1.6563
HG01816	KHV	CDX	0.1706	0.3614	0.1987	0.0000	0.2175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0518	7.3354	44.2020	-2.2663	-10.1900	-0.9271
NA19223	ESN	YRI	0.0000	0.0000	0.0000	0.0359	0.0000	0.1578	0.1501	0.0000	0.0000	0.0000	0.0000	0.0000	0.1641	0.0000	0.1609	0.0002	0.0000	0.0000	0.0000	0.1165	0.2143	0.0000	0.0000	0.0000	0.0000	0.0000	-62.9458	17.7946	0.0327	-1.0380	-3.5291
HG02715	ACB	GWD	0.0000	0.0000	0.0000	0.2058	0.0000	0.0543	0.0932	0.0000	0.0000	0.0000	0.0000	0.0000	0.3640	0.0001	0.1638	0.0003	0.0000	0.0000	0.0001	0.0447	0.0738	0.0000	0.0000	0.0000	0.0000	0.0000	-60.6745	17.2425	-0.6946	-2.1645	1.3398
NA18505	GWD	YRI	0.0000	0.0000	0.0000	0.0256	0.0000	0.1210	0.2872	0.0000	0.0000	0.0000	0.0000	0.0000	0.1044	0.0000	0.1535	0.0000	0.0000	0.0000	0.0000	0.1383	0.1700	0.0000	0.0000	0.0000	0.0000	0.0000	-63.7860	18.1769	-2.3751	-1.8661	-2.4360
HG01779	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0000	0.1248	0.2849	0.0000	0.0000	0.0185	0.0000	0.0611	0.0000	0.2418	0.0000	0.0000	0.0000	0.1630	0.0000	0.1039	0.0000	0.0000	-2.2948	-12.9093	-5.3728	-11.7151	-0.7575
NA19017	ESN	LWK	0.0000	0.0000	0.0000	0.0117	0.0000	0.2080	0.1531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0701	0.0000	0.1187	0.0000	0.0000	0.0000	0.0000	0.1534	0.2850	0.0000	0.0000	0.0000	0.0000	0.0000	-61.2402	18.6440	-0.0880	-1.3069	0.8748
NA20761	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0827	0.2383	0.0000	0.0000	0.0067	0.0000	0.0127	0.0000	0.0251	0.0000	0.0000	0.0000	0.5528	0.0007	0.0804	0.0000	0.0000	-1.6090	-10.8993	-3.6454	-10.3823	-0.1749
HG03809	STU	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2758	0.0000	0.0000	0.0404	0.0000	0.0000	0.0000	0.0000	0.1907	0.0000	0.0000	0.0000	0.0000	0.0000	0.0134	0.0000	0.4797	0.0000	-1.3283	11.5727	16.6431	4.4249	-1.4282
HG00254	IBS	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1628	0.3813	0.0000	0.0000	0.0006	0.0000	0.0040	0.0000	0.0925	0.0000	0.0000	0.0000	0.1889	0.0000	0.1700	0.0000	0.0000	-0.9257	-13.0340	-4.3315	-9.7335	-1.6195
HG02315	ACB	ACB	0.0000	0.0000	0.0000	0.3710	0.0000	0.0108	0.0265	0.0000	0.0000	0.0000	0.0000	0.0000	0.4437	0.0038	0.0749	0.0459	0.0000	0.0000	0.0009	0.0087	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	-54.9435	13.6624	-0.4933	-0.9413	-2.7851
HG01308	PUR	PUR	0.0000	0.0000	0.0000	0.0177	0.0000	0.0000	0.0000	0.0394	0.0001	0.0038	0.0065	0.0003	0.0011	0.2426	0.0000	0.6389	0.0003	0.0379	0.0009	0.0000	0.0000	0.0062	0.0011	0.0029	0.0002	0.0000	-13.8635	0.9096	-7.7514	-0.1199	-0.2871
HG00337	IBS	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.1619	0.3275	0.0000	0.0000	0.0127	0.0000	0.0185	0.0000	0.0899	0.0000	0.0000	0.0000	0.2259	0.0000	0.1629	0.0000	0.0000	1.4178	-11.2043	-5.9469	-7.7086	-0.7796
HG04177	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0775	0.0000	0.0000	0.1101	0.0000	0.0000	0.0000	0.0000	0.4880	0.0000	0.0000	0.0000	0.0000	0.0000	0.1356	0.0000	0.1888	0.0000	0.2186	9.6221	17.6582	0.6637	-2.0915
HG03849	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1613	0.0000	0.0000	0.1620	0.0000	0.0000	0.0000	0.0000	0.2939	0.0000	0.0000	0.0000	0.0000	0.0000	0.1286	0.0000	0.2542	0.0000	-1.7167	8.0165	20.9346	5.7008	-0.0209
NA19063	JPT	JPT	0.1118	0.0019	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8664	7.8874	43.6419	-1.9144	-7.2221	-11.7071
HG01800	KHV	CDX	0.1097	0.4886	0.1366	0.0001	0.1780	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0862	7.0177	44.3129	-1.8935	-8.3529	-0.5961
HG02325	GWD	ACB	0.0000	0.0000	0.0000	0.0434	0.0000	0.0914	0.3094	0.0000	0.0000	0.0000	0.0000	0.0000	0.1550	0.0000	0.1647	0.0003	0.0000	0.0000	0.0001	0.1134	0.1224	0.0000	0.0000	0.0000	0.0000	0.0000	-60.7642	16.8776	1.4170	-0.5707	-0.3635
NA19007	KHV	JPT	0.1983	0.2974	0.1986	0.0000	0.1456	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1600	7.8689	42.9771	-2.3217	-6.7067	-3.5375
NA18626	KHV	CHB	0.0447	0.6376	0.0826	0.0000	0.2074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0251	6.8130	44.1515	-2.6774	-7.2462	-3.3849
HG01398	PUR	PUR	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	0.0234	0.0000	0.0026	0.0077	0.0000	0.0001	0.1417	0.0000	0.7917	0.0000	0.0244	0.0001	0.0000	0.0000	0.0055	0.0000	0.0020	0.0000	0.0000	-9.5844	-1.6119	-8.5210	0.6872	-1.4039
HG01980	PEL	PEL	0.0000	0.0000	0.0000	0.0050	0.0000	0.0000	0.0000	0.3987	0.0000	0.0000	0.0000	0.0000	0.0000	0.0416	0.0000	0.0000	0.0000	0.0000	0.5546	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0881	14.7065	-18.0774	27.3278	-0.7951
HG02658	PJL	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0718	0.0000	0.0000	0.4396	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0000	0.4642	0.0000	0.0227	0.0000	-1.8291	3.3384	14.5534	3.4863	-2.2636
HG01047	CLM	PUR	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0901	0.0000	0.0031	0.0091	0.0000	0.0000	0.5406	0.0000	0.3141	0.0000	0.0325	0.0007	0.0000	0.0000	0.0074	0.0000	0.0023	0.0000	0.0000	-4.7147	-4.9200	-7.5882	-3.6668	-0.7540
HG03086	ESN	MSL	0.0000	0.0000	0.0000	0.0090	0.0000	0.2145	0.1554	0.0000	0.0000	0.0000	0.0000	0.0000	0.0496	0.0000	0.1068	0.0000	0.0000	0.0000	0.0000	0.1653	0.2994	0.0000	0.0000	0.0000	0.0000	0.0000	-62.8677	16.6287	-0.2701	-1.5878	-2.7245
HG04238	GIH	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1749	0.0000	0.0000	0.4109	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.0000	0.0000	0.0000	0.0000	0.3030	0.0000	0.1100	0.0000	-1.3938	6.9663	20.3400	4.7286	-5.0631
HG02396	KHV	CDX	0.1702	0.3586	0.2076	0.0000	0.2186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0450	8.9392	46.2740	-0.5432	-9.1413	-0.0648
HG01468	PUR	CLM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0805	0.0000	0.0001	0.0000	0.0000	0.0000	0.4454	0.0000	0.4731	0.0000	0.0006	0.0000	0.0000	0.0000	0.0002	0.0000	0.0001	0.0000	0.0000	-0.5149	-4.7744	-7.8917	-0.1694	0.8237
NA18952	CHB	JPT	0.2536	0.2518	0.2086	0.0003	0.1216	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1637	6.9651	43.7985	-3.5179	-6.2148	-6.9910
HG00369	TSI	FIN	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0112	0.0007	0.0699	0.1137	0.0244	0.0011	0.0307	0.0000	0.1224	0.0000	0.1685	0.0000	0.0000	0.0000	0.2392	0.1692	0.0479	0.0001	0.0000	2.8246	-9.0455	-3.6955	-8.6823	-5.4700
HG01488	PUR	CLM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0906	0.0000	0.0002	0.0000	0.0000	0.0000	0.4381	0.0000	0.4678	0.0000	0.0027	0.0002	0.0000	0.0000	0.0002	0.0000	0.0001	0.0000	0.0000	-9.3741	-2.9354	-6.1961	-1.7982	4.2255
NA19920	ACB	ASW	0.0000	0.0000	0.0000	0.0806	0.0000	0.1482	0.0928	0.0000	0.0000	0.0000	0.0000	0.0000	0.2247	0.0000	0.1670	0.0000	0.0000	0.0000	0.0000	0.0962	0.1905	0.0000	0.0000	0.0000	0.0000	0.0000	-57.0437	14.4142	1.1892	-2.1830	-2.8236
HG03100	ESN	ESN	0.0000	0.0000	0.0000	0.0354	0.0000	0.1646	0.1568	0.0000	0.0000	0.0000	0.0000	0.0000	0.1379	0.0000	0.1611	0.0000	0.0000	0.0000	0.0000	0.1250	0.2192	0.0000	0.0000	0.0000	0.0000	0.0000	-64.3224	16.9628	0.5568	-1.0866	-3.9974
NA20535	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0000	0.1319	0.2755	0.0000	0.0000	0.0155	0.0000	0.0927	0.0000	0.1859	0.0000	0.0000	0.0000	0.1749	0.0000	0.1221	0.0000	0.0000	-1.4993	-13.7375	-4.8993	-9.7294	-3.5038
NA19375	ESN	LWK	0.0000	0.0000	0.0000	0.0307	0.0000	0.1721	0.1611	0.0000	0.0000	0.0000	0.0000	0.0000	0.1183	0.0000	0.1495	0.0000	0.0000	0.0000	0.0000	0.1338	0.2345	0.0000	0.0000	0.0000	0.0000	0.0000	-58.2453	16.2364	1.6625	-2.1669	-0.2996
HG00154	IBS	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0040	0.0000	0.1305	0.2687	0.0000	0.0000	0.0464	0.0000	0.1490	0.0000	0.1298	0.0000	0.0000	0.0000	0.1500	0.0000	0.1218	0.0000	0.0000	0.3735	-14.3021	-5.7726	-7.9632	-6.9508
NA18592	KHV	CHB	0.2477	0.2985	0.2126	0.0001	0.0957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1454	8.2107	44.3993	-2.2352	-7.0282	-3.5736
NA18988	KHV	JPT	0.0961	0.5066	0.1359	0.0000	0.1982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0630	6.9666	43.2407	-2.2071	-4.4456	-5.3611
HG01773	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.1986	0.2302	0.0000	0.0000	0.0045	0.0000	0.0045	0.0000	0.2297	0.0000	0.0000	0.0000	0.1392	0.0000	0.1931	0.0000	0.0000	-2.1476	-12.1034	-6.2032	-10.1434	-4.7302
NA18620	KHV	CHB	0.2152	0.3005	0.2032	0.0000	0.0483	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2329	7.7838	43.2944	-2.6676	-4.9721	-2.4185
NA12046	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2317	0.0642	0.0000	0.0000	0.0011	0.0000	0.0005	0.0000	0.3625	0.0000	0.0000	0.0000	0.0519	0.0000	0.2881	0.0000	0.0000	1.4761	-11.9274	-5.4132	-7.8775	-1.8208
HG00641	PUR	PUR	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0107	0.0000	0.0239	0.0890	0.0000	0.0002	0.0725	0.0000	0.6883	0.0000	0.0418	0.0000	0.0000	0.0000	0.0543	0.0000	0.0191	0.0000	0.0000	-4.7543	-3.4358	-6.4154	-0.5381	-1.5572
HG02236	FIN	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.2024	0.1484	0.0000	0.0000	0.0040	0.0000	0.0063	0.0000	0.2982	0.0000	0.0000	0.0000	0.1219	0.0000	0.2185	0.0000	0.0000	-2.4838	-11.4306	-5.3386	-10.0640	-0.5480
NA19066	KHV	JPT	0.1904	0.3488	0.1745	0.0018	0.1517	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0004	0.0001	0.0000	0.0000	0.0002	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1314	6.9624	42.5435	-2.2401	-6.3293	-8.4424
HG00179	CLM	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0923	0.0000	0.0267	0.0400	0.0000	0.0000	0.4551	0.0000	0.0667	0.0000	0.2667	0.0004	0.0000	0.0000	0.0327	0.0000	0.0196	0.0000	0.0000	0.6442	-8.3540	-6.4764	-9.8985	-1.1116
HG02185	KHV	CDX	0.1939	0.3280	0.2075	0.0000	0.1672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1033	6.4731	43.9929	-1.5784	-8.1856	3.0874
NA19913	ASW	ASW	0.0000	0.0000	0.0000	0.4016	0.0000	0.0045	0.0754	0.0000	0.0000	0.0000	0.0000	0.0000	0.3307	0.0188	0.0689	0.0795	0.0000	0.0000	0.0063	0.0085	0.0058	0.0000	0.0000	0.0000	0.0000	0.0000	-53.9588	12.5753	-0.1942	-1.7157	-0.0291
HG01462	MXL	CLM	0.0000	0.0000	0.0000	0.0298	0.0000	0.0000	0.0000	0.4431	0.0000	0.0000	0.0000	0.0000	0.0000	0.4170	0.0000	0.0031	0.0000	0.0000	0.1069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-14.3369	8.7979	-8.9437	8.9800	0.5328
HG03343	ESN	ESN	0.0000	0.0000	0.0000	0.0150	0.0000	0.1998	0.1596	0.0000	0.0000	0.0000	0.0000	0.0000	0.0723	0.0000	0.1241	0.0000	0.0000	0.0000	0.0000	0.1539	0.2752	0.0000	0.0000	0.0000	0.0000	0.0000	-62.5839	19.1362	1.1914	-2.0754	-0.5243
HG03126	ESN	ESN	0.0000	0.0000	0.0000	0.0109	0.0000	0.1998	0.1647	0.0000	0.0000	0.0000	0.0000	0.0000	0.0579	0.0000	0.1267	0.0000	0.0000	0.0000	0.0000	0.1561	0.2839	0.0000	0.0000	0.0000	0.0000	0.0000	-62.8845	17.7833	-0.1055	-1.4506	-2.5841
HG00159	FIN	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.1141	0.1147	0.0000	0.0000	0.0455	0.0000	0.0519	0.0000	0.4958	0.0000	0.0000	0.0000	0.0771	0.0000	0.0958	0.0000	0.0000	0.1150	-12.3602	-5.0058	-9.5610	-6.3830
HG00190	IBS	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2069	0.2167	0.0000	0.0000	0.0006	0.0000	0.0006	0.0000	0.1668	0.0000	0.0000	0.0000	0.1930	0.0000	0.2153	0.0000	0.0000	0.4733	-9.9650	-4.8683	-8.8516	-3.8554
HG03195	ACB	ESN	0.0000	0.0000	0.0000	0.0756	0.0000	0.1164	0.1368	0.0000	0.0000	0.0000	0.0000	0.0000	0.2472	0.0000	0.1775	0.0003	0.0000	0.0000	0.0000	0.0888	0.1573	0.0000	0.0000	0.0000	0.0000	0.0000	-62.9112	18.6371	-0.1089	-1.9122	-1.0576
NA20901	GIH	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1675	0.0000	0.0000	0.3593	0.0000	0.0000	0.0000	0.0000	0.0995	0.0000	0.0000	0.0000	0.0000	0.0000	0.2035	0.0000	0.1703	0.0000	-0.0120	5.0615	15.6365	6.2013	-1.1519
HG02737	PJL	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1490	0.0000	0.0000	0.3133	0.0000	0.0000	0.0000	0.0000	0.0255	0.0000	0.0000	0.0000	0.0000	0.0000	0.3483	0.0000	0.1639	0.0000	0.0908	1.0563	11.2453	2.6385	0.8193
HG03410	LWK	MSL	0.0000	0.0000	0.0000	0.0518	0.0000	0.1243	0.1684	0.0000	0.0000	0.0000	0.0000	0.0000	0.1630	0.0000	0.2085	0.0000	0.0000	0.0000	0.0000	0.1031	0.1808	0.0000	0.0000	0.0000	0.0000	0.0000	-63.4288	18.0327	0.9110	-0.2711	-1.6797
NA19723	MXL	MXL	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.5598	0.0000	0.0000	0.0000	0.0000	0.0000	0.2091	0.0000	0.0002	0.0000	0.0000	0.2305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.6193	8.7794	-13.9172	14.6874	-0.2809
