#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
HG03869	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0773	0.0000	0.0000	0.0245	0.0000	0.0000	0.0000	0.0000	0.7535	0.0000	0.0000	0.0000	0.0000	0.0000	0.0491	0.0000	0.0956	0.0000	0.3592	-7.8311	-18.2962	-6.6319	-2.6310
HG03905	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1252	0.0000	0.0000	0.0788	0.0000	0.0000	0.0000	0.0000	0.5385	0.0000	0.0000	0.0000	0.0000	0.0000	0.1115	0.0000	0.1461	0.0000	0.2090	-12.6181	-14.4024	-1.7930	-2.3354
NA18536	CHS	CHB	0.2251	0.1351	0.3468	0.0000	0.1902	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1027	-9.1392	-43.5820	3.6157	9.8956	-3.1777
NA19113	ESN	YRI	0.0000	0.0000	0.0000	0.0006	0.0000	0.1746	0.1471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	0.0400	0.0000	0.0000	0.0000	0.0000	0.1908	0.4411	0.0000	0.0000	0.0000	0.0000	0.0000	63.0732	-17.9853	-1.0942	2.0183	1.3863
HG03873	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1215	0.0000	0.0000	0.1334	0.0000	0.0000	0.0000	0.0000	0.3630	0.0000	0.0000	0.0000	0.0000	0.0000	0.2224	0.0000	0.1597	0.0000	2.1499	-8.6002	-20.5424	-4.1432	3.2773
NA18596	CHS	CHB	0.2631	0.1093	0.3229	0.0000	0.1096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1952	-9.2263	-44.2450	2.9322	8.9368	-4.3208
NA18747	JPT	CHB	0.2970	0.0154	0.1555	0.0000	0.0082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5239	-6.8408	-43.6724	4.6243	7.2279	-4.1921
HG00341	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.0820	0.0049	0.0000	0.0000	0.0061	0.0000	0.0005	0.0000	0.8405	0.0000	0.0000	0.0000	0.0022	0.0000	0.0628	0.0000	0.0000	0.1418	8.0432	3.0794	7.5265	-7.5721
HG02298	PEL	PEL	0.0000	0.0000	0.0000	0.0194	0.0000	0.0000	0.0000	0.1798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.0000	0.0000	0.0000	0.7940	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-3.7997	-12.0255	17.5270	-17.5977	-1.3117
HG04194	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1306	0.0000	0.0000	0.1927	0.0000	0.0000	0.0000	0.0000	0.3867	0.0000	0.0000	0.0000	0.0000	0.0000	0.1763	0.0000	0.1136	0.0000	-0.5815	-9.8018	-16.7846	-3.0530	-3.8991
HG01402	PUR	PUR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0394	0.0000	0.0033	0.0040	0.0000	0.0000	0.2890	0.0000	0.6560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.0030	0.0000	0.0000	10.2584	1.5952	7.3554	-1.7991	0.6665
HG03928	GIH	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1263	0.0000	0.0000	0.2994	0.0000	0.0000	0.0000	0.0000	0.2154	0.0000	0.0000	0.0000	0.0000	0.0000	0.2721	0.0000	0.0868	0.0000	1.8771	-10.5400	-17.4995	-5.4375	-0.4824
NA19397	ESN	LWK	0.0000	0.0000	0.0000	0.0306	0.0000	0.1337	0.2318	0.0000	0.0000	0.0000	0.0000	0.0000	0.0982	0.0000	0.1483	0.0000	0.0000	0.0000	0.0000	0.1146	0.2428	0.0000	0.0000	0.0000	0.0000	0.0000	61.0579	-17.7296	-1.0967	2.1046	-3.9480
NA21093	GIH	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2136	0.0000	0.0000	0.3038	0.0000	0.0000	0.0000	0.0000	0.0354	0.0000	0.0000	0.0000	0.0000	0.0000	0.2219	0.0000	0.2253	0.0000	1.2124	-5.1502	-21.0088	-5.3009	-2.4949
HG02419	ESN	ACB	0.0000	0.0000	0.0000	0.0102	0.0000	0.1591	0.2148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0461	0.0000	0.1167	0.0000	0.0000	0.0000	0.0000	0.1357	0.3174	0.0000	0.0000	0.0000	0.0000	0.0000	57.9025	-15.8944	-0.2824	1.9615	-2.8541
HG01694	TSI	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0609	0.2231	0.0000	0.0000	0.0014	0.0000	0.0219	0.0000	0.0001	0.0000	0.0000	0.0000	0.6221	0.0000	0.0684	0.0000	0.0000	5.1361	12.6296	3.5697	9.1401	1.0941
HG03824	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0201	0.0000	0.0000	0.0029	0.0000	0.0000	0.0000	0.0000	0.9222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0091	0.0000	0.0458	0.0000	-0.0149	-13.6436	-15.5520	-4.2932	-0.9491
HG03815	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0349	0.0000	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.8947	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0651	0.0000	-0.6261	-10.9754	-15.2347	-2.0359	-2.0857
HG02337	GWD	ACB	0.0000	0.0000	0.0000	0.0760	0.0000	0.0980	0.2181	0.0000	0.0000	0.0000	0.0000	0.0000	0.1645	0.0000	0.1717	0.0001	0.0000	0.0000	0.0000	0.0953	0.1764	0.0000	0.0000	0.0000	0.0000	0.0000	53.9363	-15.0043	0.6565	1.5837	-1.7187
HG01813	CDX	CDX	0.1512	0.2507	0.2338	0.0000	0.2835	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0808	-7.5525	-45.4760	1.0493	10.1139	-0.0991
HG03863	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0685	0.0000	0.0000	0.0180	0.0000	0.0000	0.0000	0.0000	0.7914	0.0000	0.0000	0.0000	0.0000	0.0000	0.0286	0.0000	0.0934	0.0000	1.2776	-7.0403	-20.4689	-4.7411	-1.0279
NA18984	CHB	JPT	0.3360	0.0703	0.2349	0.0000	0.0548	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3040	-8.2196	-41.9082	2.8440	6.0581	-6.2299
NA11893	CEU	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.2944	0.1828	0.0000	0.0000	0.0022	0.0000	0.0009	0.0000	0.0536	0.0000	0.0000	0.0000	0.1730	0.0000	0.2918	0.0000	0.0000	-1.6017	11.6542	3.5431	9.8109	-1.2281
HG03072	ESN	MSL	0.0000	0.0000	0.0000	0.0119	0.0000	0.1707	0.2178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0439	0.0000	0.0843	0.0000	0.0000	0.0000	0.0000	0.1665	0.3050	0.0000	0.0000	0.0000	0.0000	0.0000	62.1244	-16.7719	0.9898	0.9484	-0.0607
HG03265	ESN	ESN	0.0000	0.0000	0.0000	0.0001	0.0000	0.1737	0.1011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0327	0.0000	0.0000	0.0000	0.0000	0.1773	0.5131	0.0000	0.0000	0.0000	0.0000	0.0000	63.0426	-18.2887	0.7134	2.0770	-2.5788
HG02265	PEL	PEL	0.0000	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0283	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.9713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-7.3855	-21.1148	23.7080	-36.4128	0.4592
HG01277	CLM	CLM	0.0000	0.0000	0.0000	0.0039	0.0000	0.0000	0.0000	0.2140	0.0000	0.0000	0.0000	0.0000	0.0000	0.6236	0.0000	0.1440	0.0000	0.0000	0.0145	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.8945	-2.6715	12.9195	-7.9636	-4.6513
HG02645	ESN	GWD	0.0000	0.0000	0.0000	0.0256	0.0000	0.1548	0.2039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0777	0.0000	0.1512	0.0000	0.0000	0.0000	0.0000	0.1015	0.2853	0.0000	0.0000	0.0000	0.0000	0.0000	60.7234	-17.5106	-0.4059	1.9233	-1.3888
NA19401	ESN	LWK	0.0000	0.0000	0.0000	0.0103	0.0000	0.1821	0.1033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0384	0.0000	0.1937	0.0000	0.0000	0.0000	0.0000	0.0677	0.4045	0.0000	0.0000	0.0000	0.0000	0.0000	59.1642	-17.3044	-0.0120	1.2398	-3.9687
HG03372	ESN	ESN	0.0000	0.0000	0.0000	0.0019	0.0000	0.1753	0.1755	0.0000	0.0000	0.0000	0.0000	0.0000	0.0147	0.0000	0.0753	0.0000	0.0000	0.0000	0.0000	0.1559	0.4014	0.0000	0.0000	0.0000	0.0000	0.0000	62.1392	-18.1243	-0.6893	1.4856	-1.8661
HG03753	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1829	0.0000	0.0000	0.1197	0.0000	0.0000	0.0000	0.0000	0.3696	0.0000	0.0000	0.0000	0.0000	0.0000	0.1351	0.0000	0.1927	0.0000	2.3031	-7.9599	-18.7746	-5.2932	-3.8325
HG02580	ACB	ACB	0.0000	0.0000	0.0000	0.2542	0.0000	0.0389	0.1236	0.0000	0.0000	0.0000	0.0000	0.0000	0.4300	0.0000	0.0792	0.0001	0.0000	0.0000	0.0000	0.0361	0.0379	0.0000	0.0000	0.0000	0.0000	0.0000	52.0361	-13.0333	0.4471	3.9676	-5.3052
HG03885	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0993	0.0000	0.0000	0.0055	0.0000	0.0000	0.0000	0.0000	0.7810	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0000	0.1102	0.0000	1.6071	-7.1865	-21.0029	-5.9968	-0.7687
HG01880	ACB	ACB	0.0010	0.0012	0.0010	0.1811	0.0009	0.0539	0.1549	0.0000	0.0000	0.0000	0.0000	0.0000	0.2922	0.0000	0.1840	0.0000	0.0000	0.0000	0.0000	0.0457	0.0836	0.0000	0.0000	0.0000	0.0000	0.0005	34.4313	-14.5300	-7.1131	-0.5330	-1.5964
HG00366	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0000	0.1668	0.0423	0.0007	0.0000	0.0031	0.0000	0.0035	0.0000	0.6089	0.0000	0.0000	0.0000	0.0327	0.0003	0.1398	0.0000	0.0000	-2.0874	8.0731	4.4879	6.9128	-7.2227
HG00142	TSI	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.2328	0.1671	0.0000	0.0000	0.0004	0.0000	0.0004	0.0000	0.0310	0.0000	0.0000	0.0000	0.2890	0.0000	0.2786	0.0000	0.0000	0.2382	12.9398	5.1914	10.5831	-2.4158
HG01882	ESN	ACB	0.0000	0.0000	0.0000	0.0004	0.0000	0.1786	0.1519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.0298	0.0000	0.0000	0.0000	0.0000	0.1943	0.4406	0.0000	0.0000	0.0000	0.0000	0.0000	60.3322	-16.7840	1.8067	0.9888	-1.7702
HG00112	TSI	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.1675	0.2087	0.0000	0.0000	0.0057	0.0000	0.0163	0.0000	0.0550	0.0000	0.0000	0.0000	0.3814	0.0001	0.1608	0.0000	0.0000	0.3099	14.0234	4.9312	9.6464	-7.1227
NA19779	CLM	MXL	0.0000	0.0000	0.0000	0.0329	0.0000	0.0000	0.0000	0.3464	0.0000	0.0000	0.0000	0.0000	0.0000	0.5382	0.0000	0.0452	0.0000	0.0000	0.0373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9227	-1.7790	8.9656	-5.6784	2.3796
HG04183	BEB	BEB	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0116	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.9464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0366	0.0000	1.9851	-11.3579	-16.3966	-4.0325	-4.5863
HG00131	TSI	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035	0.0000	0.2120	0.2225	0.0000	0.0000	0.0105	0.0000	0.0233	0.0000	0.0228	0.0000	0.0000	0.0000	0.2544	0.0000	0.2511	0.0000	0.0000	0.6293	12.3085	4.7272	10.8347	-4.1015
HG03789	GIH	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1509	0.0000	0.0000	0.3993	0.0000	0.0000	0.0000	0.0000	0.0233	0.0000	0.0000	0.0000	0.0000	0.0000	0.3237	0.0000	0.1028	0.0000	0.4254	-5.5459	-15.4010	-4.8961	-3.2010
NA07056	TSI	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0091	0.0000	0.1771	0.1794	0.0003	0.0002	0.0157	0.0000	0.0518	0.0000	0.0979	0.0000	0.0000	0.0000	0.3116	0.0009	0.1560	0.0000	0.0000	0.8466	12.8920	3.7368	8.4036	-4.1848
HG01878	KHV	KHV	0.0268	0.5070	0.1103	0.0000	0.3414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0141	-7.5612	-41.6551	-1.5916	7.3237	-2.0899
NA21088	PJL	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1306	0.0000	0.0000	0.2101	0.0000	0.0000	0.0000	0.0000	0.2212	0.0000	0.0000	0.0000	0.0000	0.0000	0.2937	0.0000	0.1443	0.0000	1.2597	-5.4945	-18.8318	-5.1761	-4.9595
HG04094	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1634	0.0000	0.0000	0.1705	0.0000	0.0000	0.0000	0.0000	0.2581	0.0000	0.0000	0.0000	0.0000	0.0000	0.2177	0.0000	0.1902	0.0000	0.9563	-7.0196	-19.8737	-2.4336	-2.7800
HG03774	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1605	0.0000	0.0000	0.0520	0.0000	0.0000	0.0000	0.0000	0.5260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0982	0.0000	0.1633	0.0000	2.3466	-7.8029	-20.3459	-4.6041	-0.8075
HG02808	ESN	GWD	0.0000	0.0000	0.0000	0.0098	0.0000	0.1720	0.1675	0.0000	0.0000	0.0000	0.0000	0.0000	0.0370	0.0000	0.1181	0.0000	0.0000	0.0000	0.0000	0.1225	0.3731	0.0000	0.0000	0.0000	0.0000	0.0000	61.5498	-16.7856	-0.1870	2.0116	-3.7668
NA19454	ESN	LWK	0.0000	0.0000	0.0000	0.0002	0.0000	0.1716	0.1256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	0.0000	0.0350	0.0000	0.0000	0.0000	0.0000	0.1805	0.4837	0.0000	0.0000	0.0000	0.0000	0.0000	61.3577	-17.2628	0.2576	1.0821	0.4181
NA21126	ITU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2807	0.0000	0.0000	0.2460	0.0000	0.0000	0.0000	0.0000	0.0322	0.0000	0.0000	0.0000	0.0000	0.0000	0.1738	0.0000	0.2673	0.0000	0.4294	-5.9816	-19.9932	-4.7286	-6.2646
HG03515	ESN	ESN	0.0000	0.0000	0.0000	0.0028	0.0000	0.1843	0.1289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0152	0.0000	0.0938	0.0000	0.0000	0.0000	0.0000	0.1127	0.4624	0.0000	0.0000	0.0000	0.0000	0.0000	63.2549	-18.1876	-0.0761	0.9163	-1.3458
NA20502	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0111	0.0000	0.1859	0.1969	0.0000	0.0000	0.0192	0.0000	0.0238	0.0000	0.0011	0.0000	0.0000	0.0000	0.4003	0.0003	0.1613	0.0000	0.0000	1.0595	13.5454	2.4612	9.7025	4.5579
HG00272	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0000	0.0060	0.0005	0.0000	0.0000	0.0193	0.0000	0.0021	0.0000	0.9622	0.0001	0.0000	0.0000	0.0002	0.0002	0.0056	0.0000	0.0000	-2.2238	6.0074	5.4808	9.1129	-8.0513
HG01846	CDX	KHV	0.1459	0.2332	0.2530	0.0000	0.2964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0716	-6.3097	-42.8777	0.0189	7.5750	2.2574
NA20759	TSI	TSI	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0020	0.0000	0.0150	0.2824	0.0003	0.0003	0.0012	0.0000	0.0780	0.0000	0.0000	0.0000	0.0000	0.0000	0.6071	0.0003	0.0133	0.0000	0.0000	1.2640	11.0191	3.3422	8.0387	6.0686
NA18864	ESN	YRI	0.0000	0.0000	0.0000	0.0009	0.0000	0.1714	0.1520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0082	0.0000	0.0523	0.0000	0.0000	0.0000	0.0000	0.1892	0.4259	0.0000	0.0000	0.0000	0.0000	0.0000	63.9046	-18.1466	0.8345	1.3319	-2.4224
NA20786	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0024	0.0000	0.1687	0.1377	0.0001	0.0000	0.0014	0.0000	0.0024	0.0000	0.0254	0.0000	0.0000	0.0000	0.5021	0.0007	0.1590	0.0000	0.0000	0.7906	11.0726	4.4148	7.4220	1.5701
NA19038	ESN	LWK	0.0000	0.0000	0.0000	0.0300	0.0000	0.1423	0.2281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0932	0.0000	0.1380	0.0000	0.0000	0.0000	0.0000	0.1180	0.2504	0.0000	0.0000	0.0000	0.0000	0.0000	60.2169	-16.8490	0.1737	2.5315	-3.3320
NA06986	IBS	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.2066	0.2248	0.0000	0.0000	0.0227	0.0000	0.0381	0.0000	0.1237	0.0000	0.0000	0.0000	0.1758	0.0000	0.2039	0.0000	0.0000	1.2608	11.8650	5.5802	9.3310	0.3509
HG01029	KHV	CDX	0.1291	0.3358	0.2116	0.0000	0.3033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0202	-7.2231	-44.6163	1.2920	7.4525	0.2437
HG00463	CHS	CHS	0.1644	0.2115	0.3157	0.0000	0.2729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0355	-7.5653	-45.1244	1.7203	7.7802	-2.8218
NA11881	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.2431	0.0337	0.0000	0.0000	0.0013	0.0000	0.0003	0.0000	0.4573	0.0000	0.0000	0.0000	0.0251	0.0000	0.2384	0.0000	0.0000	1.0284	13.5781	5.1251	8.6562	-3.7752
HG03680	GIH	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2585	0.0000	0.0000	0.3167	0.0000	0.0000	0.0000	0.0000	0.0241	0.0000	0.0000	0.0000	0.0000	0.0000	0.2017	0.0000	0.1990	0.0000	1.6756	-8.1935	-18.4121	-3.1967	-1.6989
HG00867	CHB	CDX	0.2587	0.1481	0.2517	0.0000	0.1161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2253	-6.9758	-45.1853	1.9844	8.2673	-0.8815
HG00371	PUR	FIN	0.0000	0.0000	0.0000	0.0124	0.0000	0.0000	0.0000	0.0300	0.0000	0.0367	0.0436	0.0075	0.0043	0.0867	0.0000	0.4099	0.0000	0.2895	0.0001	0.0000	0.0000	0.0344	0.0064	0.0383	0.0001	0.0000	0.0589	7.1824	3.7696	9.5191	-6.8904
NA19129	ESN	YRI	0.0000	0.0000	0.0000	0.0030	0.0000	0.1696	0.1868	0.0000	0.0000	0.0000	0.0000	0.0000	0.0201	0.0000	0.0843	0.0000	0.0000	0.0000	0.0000	0.1528	0.3835	0.0000	0.0000	0.0000	0.0000	0.0000	62.4308	-18.4104	0.2523	0.1187	-0.7809
HG02947	ESN	ESN	0.0000	0.0000	0.0000	0.0022	0.0000	0.1707	0.1677	0.0000	0.0000	0.0000	0.0000	0.0000	0.0181	0.0000	0.0949	0.0000	0.0000	0.0000	0.0000	0.1527	0.3936	0.0000	0.0000	0.0000	0.0000	0.0000	63.0141	-17.2856	-1.7943	1.5640	-0.8267
HG03991	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1580	0.0000	0.0000	0.0148	0.0000	0.0000	0.0000	0.0000	0.6071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0149	0.0000	0.2052	0.0000	0.5345	-7.3890	-22.4580	-5.2122	-1.2908
HG01497	CLM	CLM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3225	0.0000	0.0000	0.0000	0.0000	0.0000	0.6108	0.0000	0.0072	0.0000	0.0000	0.0595	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5059	-2.4019	12.5403	-7.2377	0.6102
HG03757	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2180	0.0000	0.0000	0.0263	0.0000	0.0000	0.0000	0.0000	0.5228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0176	0.0000	0.2154	0.0000	0.1762	-10.9720	-21.5285	-6.3205	-1.0699
HG04014	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0920	0.0000	0.0000	0.0055	0.0000	0.0000	0.0000	0.0000	0.7752	0.0000	0.0000	0.0000	0.0000	0.0000	0.0071	0.0000	0.1202	0.0000	1.4480	-10.0284	-17.7484	-5.4085	2.9877
HG01527	GBR	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0029	0.0000	0.2148	0.2101	0.0000	0.0000	0.0129	0.0000	0.0146	0.0000	0.1872	0.0000	0.0000	0.0000	0.1401	0.0000	0.2174	0.0000	0.0000	2.5592	12.5620	4.7174	8.3400	1.6147
HG01767	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0000	0.1739	0.2963	0.0000	0.0000	0.0051	0.0000	0.0256	0.0000	0.0232	0.0000	0.0000	0.0000	0.2479	0.0000	0.2267	0.0000	0.0000	1.4790	12.5386	4.6379	9.2161	1.3080
NA18952	JPT	JPT	0.2475	0.0121	0.1019	0.0000	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6335	-6.9808	-43.7663	3.5583	6.4143	-7.7828
NA19438	ESN	LWK	0.0000	0.0000	0.0000	0.0007	0.0000	0.1346	0.2261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0000	0.0278	0.0000	0.0000	0.0000	0.0000	0.2271	0.3772	0.0000	0.0000	0.0000	0.0000	0.0000	60.1080	-18.0808	0.2451	2.1374	0.6127
HG00129	GBR	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.3165	0.0963	0.0000	0.0000	0.0084	0.0000	0.0032	0.0000	0.1119	0.0000	0.0000	0.0000	0.1170	0.0000	0.3430	0.0000	0.0000	0.1892	14.0821	5.3186	9.2000	-3.0529
HG03990	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1974	0.0000	0.0000	0.2122	0.0000	0.0000	0.0000	0.0000	0.2854	0.0000	0.0000	0.0000	0.0000	0.0000	0.1314	0.0000	0.1736	0.0000	1.7830	-9.4536	-20.0061	-5.1492	-1.2359
HG01883	GWD	ACB	0.0000	0.0000	0.0000	0.0711	0.0000	0.1052	0.2257	0.0000	0.0000	0.0000	0.0000	0.0000	0.1879	0.0000	0.1543	0.0000	0.0000	0.0000	0.0000	0.0938	0.1620	0.0000	0.0000	0.0000	0.0000	0.0000	53.4757	-13.2026	0.1693	1.8423	-0.7107
NA20754	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	0.1971	0.1755	0.0038	0.0003	0.0011	0.0000	0.0047	0.0000	0.1421	0.0000	0.0000	0.0000	0.2928	0.0012	0.1798	0.0000	0.0000	2.1155	10.4678	4.8064	9.5476	0.8711
HG04006	ITU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3650	0.0000	0.0000	0.1846	0.0000	0.0000	0.0000	0.0000	0.1457	0.0000	0.0000	0.0000	0.0000	0.0000	0.0779	0.0000	0.2268	0.0000	1.6874	-9.6702	-19.8035	-7.2048	-2.5982
